"reserve","station","met_stn","latitude","do_pct_trend","domgl_trend","temp_trend","spcond_trend","turb_trend","chla_trend","po4f_trend","nh4f_trend","no23f_trend","temp_median","spcond_median","domgl_median","dopct_median","turb_median","chla_median","nh4f_median","no23f_median","po4f_median","dailyPAR_trend","precp_trend","precp_median","dailyPAR_median","StationName","Ecoregion","NERR_BioRegion","EPAIII_Code","EPAIII_Name","EPAIV_Code","EPAIV_Name","AquaticSystem","AquaticSubsystem","WaterColumn","SalinityRegime","Salinity Class","TempRegime","TidalRegime","ResidualCurrentType","TidalFlowType","PrimaryWaterSource","BioticSetting","BioticClass","BioticSubclass","Dev_TotalArea","Ag_TotalArea","VegUplnd_TotalArea","WetlndPalust_TotalArea","WetlndEst_TotalArea","Bare_TotalArea","Water_TotalArea","Dev_pctTotal","Ag_pctTotal","VegUplnd_pctTotal","WetlndPalust_pctTotal","WetlndEst_pctTotal","Bare_pctTotal","Water_pctTotal","Dev_pctLand","Ag_pctLand","VegUplnd_pctLand","WetlndPalust_pctLand","WetlndEst_pctLand","Bare_pctLand","DominantLandCover","Imp_total_acres","Imp_pctLand","cluster"
"mar","marce","marcemet",28.1323,-0.125602309959722,-0.015326281448105,0.0396025588469378,0.195878978020338,-0.280456124519955,0.0398771581694555,0.0807137377146797,0.0952611638786368,0.148413192760056,25.1,37.3475,7.1,96.5,11,5.95,0.0041,0.00136469811696684,0.0406,125.501235589853,0.0745920341241532,43.6,38410.25,"Copano Bay East","Northern Gulf of Mexico","Louisianan",34,"Western Gulf Coastal Plain","34h","Mid-Coast Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Warm Water","Microtidal","Well-mixed Domain","Diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",13232.4140220658,204671.088121348,186411.287382054,22028.2889813954,5700.30620604581,2064.5934992775,17718.0570805756,2.9286523990349,45.2986486245156,41.2573142805435,4.87539169076924,1.26161525914554,0.456944340965154,3.92143340502614,3.04818494158103,47.1475067019633,42.9412258557797,5.07438012821508,1.31310791142833,0.475594461032538,"agricultural lands",4372.12487231234,1.00715146731888,"B"
"mar","marcw","marcemet",28.0841,-0.124858496755204,-0.016900101651961,0.0488111717522351,0.523114353911871,-0.933004222762488,0.0388071532975485,0.0742495957365314,0.129884772254098,0.157453995233064,24.2,32.82,7.2,97,19,6.1,0.00255,0.000973927176236199,0.04125,125.501235589853,0.0745920341241532,43.6,38410.25,"Copano Bay West","Northern Gulf of Mexico","Louisianan",34,"Western Gulf Coastal Plain","34b","Southern Subhumid Gulf Coastal Prairies","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Warm Water","Microtidal","Well-mixed Domain","Diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",7354.88829587041,108701.431977097,48003.4681158276,4769.13864883582,1617.85842159717,442.075066750002,804.999500089033,4.28372237350466,63.3111935165262,27.9587564217728,2.77769900922011,0.942292532389652,0.257478669699013,0.468857476887535,4.30390153766187,63.6094310901982,28.0904606468075,2.79078380776659,0.946731353124816,0.258691564440972,"agricultural lands",2484.56148808534,1.4539048832312,"B"
"mar","marmb","marcemet",28.1384,-0.112012459160626,-0.00223753941339119,0.0367100672061011,-0.25907068424853,-0.826994566373281,0.0327491435679094,0.0685973236225064,0.076070697534257,0.156675852167356,24.4,40.85,7.1,97,17,6.15,0.00275,0.00126567551308695,0.0225,125.501235589853,0.0745920341241532,43.6,38410.25,"Mesquite Bay","Northern Gulf of Mexico","Louisianan",34,"Western Gulf Coastal Plain","34h","Mid-Coast Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Warm Water","Microtidal","Well-mixed Domain","Diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",1232.67721963665,8503.40710915167,9319.18723154359,10857.2690481131,11762.5631117963,2643.47814064615,44375.336620827,1.38981030575482,9.58736208154425,10.5071321586326,12.2412779071786,13.2619725378594,2.98045027877659,50.0319947302538,2.78140041462953,19.187001822042,21.0277198417489,24.4982321009125,26.5409284726621,5.96471734800497,"estuarine wetlands",349.180204056582,0.787886681827118,"B"
"mar","marsc","marcemet",27.8383,-0.376081023996493,-0.0283526112625617,0.0620132157702914,-0.0313769727386788,0.193543968707386,0.0347664673022212,0.174820919566674,0.130631390323925,0.137607929775198,24.55,48.855,6.7,96.3,7,4.1,0.0034,0.00138269313130713,0.00635,125.501235589853,0.0745920341241532,43.6,38410.25,"Ship Channel","Northern Gulf of Mexico","Louisianan",34,"Western Gulf Coastal Plain","34h","Mid-Coast Barrier Islands and Coastal Marshes","Estuarine","Estuarine Open Water","Lower Water Column","Euhaline Water","high salinity","Warm Water","Microtidal","Well-mixed Domain","Diurnal Tidal Flow","Local Ocean Exchange","Open Water","Open Water","Open Water",3718.27140787594,20291.0090856533,21849.9566228195,10310.3089592328,9185.36841020816,4124.66609243202,28090.5458871115,3.81087074761254,20.7963336942714,22.3941050548733,10.5670755309476,9.41411961116165,4.22738623168386,28.7901091294497,5.35160312847575,29.2042768778795,31.4480260833185,14.8393367856118,13.2202415929484,5.93651553176603,"vegetated uplands",1430.97604188749,2.05956344292617,"B"
"nar","narnc","narpcmet",41.62485,0.229859752831336,-0.00249284845435218,0.0384801747033031,0.196999329022483,-0.0148929103857685,0.0611375243743167,-0.0066192165852587,0.0179994577061849,-0.103325095875625,15.4,44.27,7.1,84.1,2,1.675,0.02035,0.00442088659191149,0.0295,361.3494554719,-0.0398162554275093,80.2,28042,"Nag Creek","Gulf of Maine/Bay of Fundy","Virginian",59,"Northeastern Coastal Zone","59e","Narragansett/Bristol Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Moderate Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",7837.92972736655,174.159214465445,2304.2015239715,553.011147848502,314.794171193907,149.885426187145,12102.6743572972,33.4430384254905,0.743106088484676,9.83161405966622,2.35959924502104,1.34317019028639,0.639534193563366,51.6399377974877,69.1542502270669,1.53661110974765,20.330027737548,4.87923120350838,2.77743685411681,1.32244286801216,"developed lands",3974.71408372809,35.0690018778125,"C"
"nar","narpc","narpcmet",41.64055,0.140857902272056,-0.00259233564296602,0.0557273848460157,0.0231577324966519,0.00266968520208034,0.0328610163591604,-0.0287868909388079,-0.0453695956594692,-0.0579939586872428,11.9,45.22,8.7,95.9,1,2.5175,0.0145,0.006,0.0255,361.3494554719,-0.0398162554275093,80.2,28042,"Potters Cove","Gulf of Maine/Bay of Fundy","Virginian",59,"Northeastern Coastal Zone","59e","Narragansett/Bristol Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",7837.92972736655,174.159214465445,2304.2015239715,553.011147848502,314.794171193907,149.885426187145,12102.6743572972,33.4430384254905,0.743106088484676,9.83161405966622,2.35959924502104,1.34317019028639,0.639534193563366,51.6399377974877,69.1542502270669,1.53661110974765,20.330027737548,4.87923120350838,2.77743685411681,1.32244286801216,"developed lands",3974.71408372809,35.0690018778125,"C"
"nar","nartb","narpcmet",41.578361,-0.155089276203004,-0.0317084245679131,0.0802777151390712,0.0161550672006444,-0.023963292342007,0.0318599294835456,-0.0335657542676211,-0.0203268839418036,-0.0924052449701231,11.4,47.405,8.5,93,1,1.8765,0.01195,0.00492056731279918,0.020425,361.3494554719,-0.0398162554275093,80.2,28042,"T-Wharf Bottom","Gulf of Maine/Bay of Fundy","Virginian",59,"Northeastern Coastal Zone","59e","Narragansett/Bristol Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",7837.92972736655,174.159214465445,2304.2015239715,553.011147848502,314.794171193907,149.885426187145,12102.6743572972,33.4430384254905,0.743106088484676,9.83161405966622,2.35959924502104,1.34317019028639,0.639534193563366,51.6399377974877,69.1542502270669,1.53661110974765,20.330027737548,4.87923120350838,2.77743685411681,1.32244286801216,"developed lands",3974.71408372809,35.0690018778125,"C"
"nar","narts","narpcmet",41.578361,-0.44784025755973,-0.0537863472085269,0.0630962248553224,0.0292578079362199,-0.0350910041667214,0.0338348250913972,-0.0339580126156009,-0.0059375930044333,-0.0825750501116981,12.2,46.73,8.55,96.3,1,1.785,0.00815,0.00399637319954906,0.01865,361.3494554719,-0.0398162554275093,80.2,28042,"T-Wharf Surface","Gulf of Maine/Bay of Fundy","Virginian",59,"Northeastern Coastal Zone","59e","Narragansett/Bristol Lowland","Estuarine","Estuarine Coastal","Upper Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",7837.92972736655,174.159214465445,2304.2015239715,553.011147848502,314.794171193907,149.885426187145,12102.6743572972,33.4430384254905,0.743106088484676,9.83161405966622,2.35959924502104,1.34317019028639,0.639534193563366,51.6399377974877,69.1542502270669,1.53661110974765,20.330027737548,4.87923120350838,2.77743685411681,1.32244286801216,"developed lands",3974.71408372809,35.0690018778125,"C"
"niw","niwcb","niwolmet",33.3338636,-0.0600567743857039,-0.00755774589631002,0.0333353744078014,-0.0832329075778286,0.257323738872441,0.0402529032305094,0.00465625319969132,0.0464150760147129,0.00410148460808601,20.8,51.85,6.2,83.9,10,4.885,0.050075,0.007,0.0132208333333333,359.930665966983,0.0243903547791374,88.25,33419.3,"Clambank","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",310.273265067261,0,744.906224810141,2019.17578081106,1285.95435952338,149.537664177851,403.195274063557,6.31529771509679,0,15.1618109233004,41.0982757156681,26.1742971204956,3.04368753362804,8.2066309918111,6.87990623215213,0,16.5173269998923,44.7725975849102,28.5143659104184,3.31580327262693,"palustrine wetlands",73.1330082816311,1.62162937030284,"D"
"niw","niwdc","niwolmet",33.3601486,-0.0103647071292504,-0.00759993677232608,0.0458872228447745,-0.0852682215268016,0.146463704940754,0.0293517712956169,0.00703399179904439,0.0425157266164895,0.0174840732424203,21.05,51.25,6.35,85.45,9,5.4875,0.0467,0.00603333333333333,0.0125,359.930665966983,0.0243903547791374,88.25,33419.3,"Debidue Creek","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",310.273265067261,0,744.906224810141,2019.17578081106,1285.95435952338,149.537664177851,403.195274063557,6.31529771509679,0,15.1618109233004,41.0982757156681,26.1742971204956,3.04368753362804,8.2066309918111,6.87990623215213,0,16.5173269998923,44.7725975849102,28.5143659104184,3.31580327262693,"palustrine wetlands",73.1330082816311,1.62162937030284,"D"
"niw","niwol","niwolmet",33.3493511,-0.128075992681103,-0.0147198159470358,0.0452660235216924,-0.0786013735719956,0.140821078135245,0.0344934015721139,0.0150664826764404,0.0353963717605792,0.00889807453217559,21.4,51.785,5.9,79.525,11,7.2375,0.051625,0.0057875,0.0151125,359.930665966983,0.0243903547791374,88.25,33419.3,"Oyster Landing","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",310.273265067261,0,744.906224810141,2019.17578081106,1285.95435952338,149.537664177851,403.195274063557,6.31529771509679,0,15.1618109233004,41.0982757156681,26.1742971204956,3.04368753362804,8.2066309918111,6.87990623215213,0,16.5173269998923,44.7725975849102,28.5143659104184,3.31580327262693,"palustrine wetlands",73.1330082816311,1.62162937030284,"D"
"niw","niwta","niwolmet",33.2991461,-0.194373785641287,-0.0210584142946727,0.044928519525491,-0.26741388500983,-0.756714080969906,0.0206903792623211,0.00383311456270673,0.00887817250206445,0.0486151838548444,20.6,11.63,6.8,77.25,30,7.915,0.09505,0.1351375,0.036075,359.930665966983,0.0243903547791374,88.25,33419.3,"Thousand Acre","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Mesohaline Water","brackish","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",21609.7921789063,28863.8294919472,126362.17787849,135414.283886576,3553.15400566211,1557.97380352403,11540.1345303919,6.57029606490475,8.77583198204641,38.4194772996588,41.1717025867714,1.08030996263768,0.473690309734237,3.50869179424672,6.80921026678857,9.09494559171409,39.8165161340077,42.6688199718247,1.11959303146153,0.49091500420345,"palustrine wetlands",6111.18624849514,1.92562481864721,"A"
"noc","nocec","nocrcmet",33.9399,-0.282748108019593,-0.0269210158690963,0.0454536785234654,-0.19379215314605,0.180085324040313,0.0799897116520551,-0.00619225060582271,-0.0692774510143232,0.044333664418155,20.4,35.4275,7.4,92.55,10,7.13,0.0491,0.09075,0.0158,52.7791127846786,0.00620206141652765,80.45,35081.05,"East Cribbing","Carolinian","Carolinian",63,"Middle Atlantic Coastal Plain","63g","Carolinian Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Estuary","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",19198.1321939274,27383.7543786194,117491.673191911,92038.2761768314,2777.29696198969,2071.13142505988,12312.4444015658,7.02526508525311,10.0206692815728,42.9942945045554,33.6800102010185,1.01630966915715,0.757899109166781,4.50555214927632,7.35672622164899,10.4934574806245,45.022821192457,35.2690768511138,1.06426048009183,0.793657774064021,"palustrine wetlands",5973.16708804833,2.288918239496,"D"
"noc","noclc","nocrcmet",34.1722,-0.162131593971612,-0.0263934386045822,0.0717472590486314,0.124599647506523,-0.0764360262606932,0.0618973504709787,-0.0511067976234984,-0.115834391406583,0.00803541606731231,20.6,50.585,7.2,94.9,5,2.465,0.036,0.000915079499864233,0.003,52.7791127846786,0.00620206141652765,80.45,35081.05,"Loosin Creek","Carolinian","Carolinian",63,"Middle Atlantic Coastal Plain","63g","Carolinian Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Moderate Water","Moderately Tidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",5635.83112944377,86.9405024287421,2002.62230914442,827.186716308772,1850.65031090118,399.856758770718,1551.01856332582,45.6190921220917,0.7037376916276,16.2101754840252,6.69564189322769,14.980041999078,3.23663039133728,12.5546804186126,52.1687065019334,0.804774566547972,18.5374992756908,7.65694713597095,17.1307533333853,3.70131918647157,"developed lands",1736.71969982213,16.0761417819644,"B"
"noc","nocrc","nocrcmet",34.156,-0.0986265470022751,-0.0230595825135754,0.0589824533927449,0.237674136569237,-0.192176894852113,0.0441261123070258,-0.0413957589498377,-0.121012236066064,0.117345864236786,20.7,48.045,7,90.9,6,3.5,0.03795,0.00164702248357774,0.0033,52.7791127846786,0.00620206141652765,80.45,35081.05,"Research Creek","Carolinian","Carolinian",63,"Middle Atlantic Coastal Plain","63g","Carolinian Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Moderate Water","Moderately Tidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",5635.83112944377,86.9405024287421,2002.62230914442,827.186716308772,1850.65031090118,399.856758770718,1551.01856332582,45.6190921220917,0.7037376916276,16.2101754840252,6.69564189322769,14.980041999078,3.23663039133728,12.5546804186126,52.1687065019334,0.804774566547972,18.5374992756908,7.65694713597095,17.1307533333853,3.70131918647157,"developed lands",1736.71969982213,16.0761417819644,"B"
"noc","noczb","nocrcmet",33.9547,-0.0359384770169843,-0.00720178113223308,0.0373791355295318,-0.127607873497833,0.629209219728312,0.0874898209498712,-0.00890587900673891,-0.0680576351076943,0.0302989242136507,20.75,35.5,6.7,85.9,15,9.26,0.0533,0.0653,0.0262,52.7791127846786,0.00620206141652765,80.45,35081.05,"Zeke's Basin","Carolinian","Carolinian",63,"Middle Atlantic Coastal Plain","63g","Carolinian Barrier Islands and Coastal Marshes","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Estuary","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",19198.1321939274,27383.7543786194,117491.673191911,92038.2761768314,2777.29696198969,2071.13142505988,12312.4444015658,7.02526508525311,10.0206692815728,42.9942945045554,33.6800102010185,1.01630966915715,0.757899109166781,4.50555214927632,7.35672622164899,10.4934574806245,45.022821192457,35.2690768511138,1.06426048009183,0.793657774064021,"vegetated uplands",5973.16708804833,2.288918239496,"D"
"owc","owcbr","owcowmet",41.348889,-0.0531341109543353,-0.00998910513462839,0.0299507177446471,-0.00524751026881249,-1.47223493986855,-0.000370283905688047,0.0145636211411996,-0.00771904905683677,-0.0711025472064726,14.9,0.65,8.1,84.7,10,1.77,0.03,2.29925,0.0224375,-3.95803855609442,0.0402228001219821,72.5,24533.1,"Berlin Road","Great Lakes","Great Lakes",83,"Eastern Great Lakes Lowlands","83a","Erie/Ontario Lake Plain","Riverine","Riverine >3rd order","Upper Water Column","Fresh Water","fresh","Very Warm Water","Atidal","Well-mixed Domain","Atidal","Watershed","Benthic/Attached Biota","Upland","Forest (riparian buffer only)",531.936770060753,3641.27689892035,6047.85955855662,736.281726970007,23.1609498470519,283.843352329469,174.993843288739,4.65005988898104,31.831143484232,52.8688948203802,6.43639304194348,0.20246730426659,2.48128849462772,1.52975296556894,4.72229940415921,32.3256460127514,53.6902225927128,6.5363835633447,0.205612670186351,2.51983575684553,"vegetated uplands",169.897251931645,1.50827266833511,"A"
"owc","owcdr","owcowmet",41.365,-1.42321559007413,-0.143303556228099,0.006226571030125,-0.00705774831675038,0.141157768398679,0.0599506256503158,0.020482651405778,0.0127223865049398,-0.029825480013794,15.7,0.63,6.7,68.8,17,3.665,0.036,1.86175,0.016,-3.95803855609442,0.0402228001219821,72.5,24533.1,"Darrow Road","Great Lakes","Great Lakes",83,"Eastern Great Lakes Lowlands","83a","Erie/Ontario Lake Plain","Palustrine","Palustrine Permanent","Upper Water Column","Fresh Water","fresh","Very Warm Water","Atidal","Well-mixed Domain","Atidal","Watershed","Open Water","Open Water","Open Water",531.936770060753,3641.27689892035,6047.85955855662,736.281726970007,23.1609498470519,283.843352329469,174.993843288739,4.65005988898104,31.831143484232,52.8688948203802,6.43639304194348,0.20246730426659,2.48128849462772,1.52975296556894,4.72229940415921,32.3256460127514,53.6902225927128,6.5363835633447,0.205612670186351,2.51983575684553,"vegetated uplands",169.897251931645,1.50827266833511,"A"
"owc","owcol","owcowmet",41.381667,-0.694836756610911,-0.0681829259766867,0.00837738763970081,-0.00657676748405374,-1.73457525443963,0.0620042886802341,-0.0319877471878821,-0.0524898612404394,-0.0883361840473806,16.8,0.5,7.85,82.5,30,17.355,0.0735,1.20975,0.00925,-3.95803855609442,0.0402228001219821,72.5,24533.1,"Lower Estuary","Great Lakes","Great Lakes",83,"Eastern Great Lakes Lowlands","83a","Erie/Ontario Lake Plain","Palustrine","Palustrine Permanent","Upper Water Column","Fresh Water","fresh","Very Warm Water","Atidal","Well-mixed Domain","Atidal","Watershed","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",531.936770060753,3641.27689892035,6047.85955855662,736.281726970007,23.1609498470519,283.843352329469,174.993843288739,4.65005988898104,31.831143484232,52.8688948203802,6.43639304194348,0.20246730426659,2.48128849462772,1.52975296556894,4.72229940415921,32.3256460127514,53.6902225927128,6.5363835633447,0.205612670186351,2.51983575684553,"vegetated uplands",169.897251931645,1.50827266833511,"A"
"owc","owcwm","owcowmet",41.3825,-0.525108721750368,-0.0541103918922005,0.00757149817397141,-0.00610095180137457,-2.50791458830587,0.053021427524588,-0.0336241690236075,-0.0666973188396945,-0.08423222402388,16.7,0.48,7.8,81.2,30,15.5525,0.0808333333333333,1.042,0.00895,-3.95803855609442,0.0402228001219821,72.5,24533.1,"State Route 6","Great Lakes","Great Lakes",83,"Eastern Great Lakes Lowlands","83a","Erie/Ontario Lake Plain","Palustrine","Palustrine Permanent","Upper Water Column","Fresh Water","fresh","Very Warm Water","Atidal","Well-mixed Domain","Atidal","Watershed","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",531.936770060753,3641.27689892035,6047.85955855662,736.281726970007,23.1609498470519,283.843352329469,174.993843288739,4.65005988898104,31.831143484232,52.8688948203802,6.43639304194348,0.20246730426659,2.48128849462772,1.52975296556894,4.72229940415921,32.3256460127514,53.6902225927128,6.5363835633447,0.205612670186351,2.51983575684553,"vegetated uplands",169.897251931645,1.50827266833511,"A"
"pdb","pdbbp","pdbpfmet",48.556322,0.128639974055926,0.00605089479510945,0.014770581834472,-0.0202076652340749,-0.0483001583990185,0.0185633922495231,-0.00879136559977355,-0.0157834020487924,-0.022862176322511,10.9,44.93,9.5,102.2,2,1.70916666666667,0.01745,0.1218,0.0511,200.272631559662,-0.0303032437267173,50,21178.875,"Ploeg Channel","Puget Trough/Georgia Basin","Columbian",2,"Puget Lowland","2b","Eastern Puget Riverine Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Marine","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",1670.37048506601,5783.62998356692,1113.60350750977,260.12598326702,9.59823146815826,41.5923363619581,11.8934607322348,18.7875990581489,65.0517488206512,12.525326803781,2.92578366411592,0.107956723435483,0.46781246821974,0.133772461647773,18.8127653574716,65.138886712897,12.5421046859618,2.92970279967,0.108101333250046,0.468439110749511,"agricultural lands",663.712906906871,7.47515314356797,"C"
"pdb","pdbby","pdbpfmet",48.496139,-0.0426501105708385,-0.00681720793966027,0.0172520185139964,-0.0227168968257656,-0.0237833626693453,0.0147452183567378,-0.00201956568573955,-0.0194620385910399,-0.0300175030899501,10.25,45.395,8.7,93,2,1.9075,0.015725,0.204625,0.057125,200.272631559662,-0.0303032437267173,50,21178.875,"Bayview Channel","Puget Trough/Georgia Basin","Columbian",2,"Puget Lowland","2b","Eastern Puget Riverine Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Marine","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",1670.37048506601,5783.62998356692,1113.60350750977,260.12598326702,9.59823146815826,41.5923363619581,11.8934607322348,18.7875990581489,65.0517488206512,12.525326803781,2.92578366411592,0.107956723435483,0.46781246821974,0.133772461647773,18.8127653574716,65.138886712897,12.5421046859618,2.92970279967,0.108101333250046,0.468439110749511,"agricultural lands",663.712906906871,7.47515314356797,"C"
"pdb","pdbgs","pdbpfmet",48.5575,-0.122865315222518,-0.0131118686352382,0.0114765949089222,-0.0391906720122203,0.0140577947539926,0.00987020583355374,-0.0132580973746242,-0.0185572259090643,-0.00508576191921055,10.65,45.54,8.7,92.6,1,1.78416666666667,0.0115,0.246966666666667,0.05565,200.272631559662,-0.0303032437267173,50,21178.875,"Gong Surface","Puget Trough/Georgia Basin","Columbian",2,"Puget Lowland","2b","Eastern Puget Riverine Lowlands","Marine","Marine Nearshore","Upper Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Salt Wedge Domain","Mixed Semi-diurnal Tidal Flow","Marine","Open Water","Open Water","Open Water",1670.37048506601,5783.62998356692,1113.60350750977,260.12598326702,9.59823146815826,41.5923363619581,11.8934607322348,18.7875990581489,65.0517488206512,12.525326803781,2.92578366411592,0.107956723435483,0.46781246821974,0.133772461647773,18.8127653574716,65.138886712897,12.5421046859618,2.92970279967,0.108101333250046,0.468439110749511,"agricultural lands",663.712906906871,7.47515314356797,"C"
"rkb","rkbfb","rkbuhmet",25.8922,0.0774456244024447,-0.000719572716625454,0.0432122322082121,0.00924875003170943,-0.252781732754284,0.0199994615394444,0.0283800664752811,0.0376446531575899,-0.0615385915712933,27.1,45.98,5.2,77.15,8,4.6525,0.0265,0.0055,0.01325,-129.700423527604,0.0423810823318414,75,35313.9,"Fakahatchee Bay","Floridian","West Indian",76,"Southern Florida Coastal Plain","76d","Southern Coast and Islands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Very Warm Water","Moderately Tidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",413.349924747292,5681.59660992387,640.577621895342,23153.8555020282,9959.69530104255,10.780622301168,5824.10948150391,0.904803083911968,12.4367414300263,1.40219357274649,50.6826749164043,21.8012934893267,0.0235982631678243,12.7486952444164,1.03700808423047,14.2539317490612,1.60707461816697,58.0881570291485,24.9867822038862,0.0270463155066046,"palustrine wetlands",144.335005407337,0.362106192559159,"D"
"rkb","rkbfu","rkbuhmet",25.9005,-0.229956218953918,-0.027279507491931,0.0657428335270083,-0.0577824277453532,-0.0293842017043444,0.00946356884992498,0.0411861820675789,0.0459200503449997,-0.00894957577854862,26.95,42.2375,5,73.7,7,2.65,0.03175,0.0165,0.0105,-129.700423527604,0.0423810823318414,75,35313.9,"Faka Union Bay","Floridian","West Indian",76,"Southern Florida Coastal Plain","76d","Southern Coast and Islands","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Very Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Watershed","Open Water","Open Water","Open Water",2598.26907938577,5440.52798479038,1133.00862765198,29313.4162181002,4717.73942378951,221.107085776896,2277.91071603571,5.68524411531618,11.9043596966695,2.47912376899919,64.1403649745024,10.3228339626145,0.483801992734707,4.98427148916353,5.9834768458022,12.5288306296697,2.60917198431673,67.5049973091426,10.8643422772232,0.509180953845478,"palustrine wetlands",720.585259137581,1.6594144338951,"D"
