"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","Seas_edf","Seas_ref.df","Seas_stat","Seas_p.val","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_seasonality","sig_autocorr"
"453","gtmpiwq","sal_median",-0.32310340800137,0.132537826578906,-0.58287277468524,-0.0633340413174988,-2.43782032904404,0.0154963115505038,678.414525685178,5.79122401383757,10,3.18849474161042,4.36902694977981e-06,0.192607044150734,0.214624882061791,FALSE,0.6588,0.123959006460912,TRUE,0.0525,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.35070393967118,-0.306374809270829,-0.20748659192545,-0.370751607018449,0.010520018626723,0.00955951720285855,0.0875208467434732,0.0182683579428764,0.132856941515536,0.114498422642475,0.119451941121014,0.15279480847905,"yes","yes","yes"
"454","gtmsswq","sal_median",-0.0581938143223043,0.0413935477774482,-0.139323677158441,0.0229360485138322,-1.40586679438985,0.161065363810419,150.900470388294,6.54804117247207,10,4.54943857649012,0,0.180815594117862,0.205926075397457,FALSE,0.6781,0.124709521934413,TRUE,0.0538,2002.12328767123,2022.95342465753,20.8301369863013,247,-0.0895388840541181,-0.0649075863162085,-0.0470280137604054,-0.0145673926025188,0.0386263619364926,0.117766828697087,0.18880758922664,0.70568878446828,0.0423268336298462,0.0408787293673468,0.0353868164190553,0.0383931767047455,"no","yes","yes"
"455","hudtnwq","sal_median",0.000460184766336503,0.00036709535879805,-0.000259308915799484,0.00117967844847249,1.25358372234192,0.211636567617636,-0.821273582503564,0.915340252786132,9,0.164548485237795,0.181769350932498,0.0336798692680103,0.0436863454495831,FALSE,0.3363,0.145682975656389,TRUE,0.0017,2002.28493150685,2022.95342465753,20.668493150685,181,0.000110654094076012,NA,-3.89742721379067e-18,0.00175773506636774,0.86042869934114,NA,0.101276818801854,0.00231739037356649,0.000626439565840514,NA,2.33992804175435e-18,0.000551987738925228,"no","no","yes"
"456","hudtswq","sal_median",0.000542374560418975,0.000361285057228253,-0.000165731139900894,0.00125048026073884,1.50123717980485,0.135061427252153,-0.988185081838933,1.53624374468265,9,0.361995467730325,0.0901293391716202,0.0577347562198898,0.0704514101002192,FALSE,0.442,0.145282196422068,TRUE,-0.0621,2002.28493150685,2022.95342465753,20.668493150685,182,0.000841481970703472,NA,5.19664660039879e-18,0.00117150060491241,0.0998677332965345,NA,0.102313834856083,0.0407815625720691,0.000502607055762542,NA,3.1313773133298e-18,0.000560288309724912,"no","no","yes"
"457","jacb6wq","sal_median",0.0312844399530128,0.0202558687221879,-0.00841633321804692,0.0709852131240725,1.54446300882392,0.124105161956762,-33.6775617380481,2.9164669986867,10,1.076142021638,0.00452555291674805,0.0998459952781624,0.116287950884303,FALSE,0.5474,0.138938163113369,TRUE,0.0473,2002.12328767123,2022.95342465753,20.8301369863013,199,0.0356740002113573,0.0164260271060781,0.0494772327690206,0.0216763981255349,0.139998199782213,0.576446414051459,0.0745488809004409,0.383995962962984,0.0238102663970286,0.0290747280390405,0.0271883761697188,0.0247075293155548,"no","yes","yes"
"458","jacb9wq","sal_median",0.0599232332006386,0.0244953732357504,0.0119131838707015,0.107933282530576,2.44630823233108,0.0153024949782292,-92.8659607962529,4.281147570128,10,2.42039617122358,2.83280984370027e-05,0.161499311407545,0.183053716304728,FALSE,0.5423,0.136889822542003,TRUE,-0.0016,2002.36712328767,2022.95342465753,20.5863013698631,205,0.0679750796834397,0.0519128402069379,0.0640417434483258,0.0398927866067039,0.0213206274658491,0.115256239545269,0.0479653159345986,0.164265416790954,0.028751266797312,0.0319714517627651,0.0315876185125301,0.0283190714007057,"yes","yes","yes"
"459","jacbawq","sal_median",0.0139119551380464,0.0448364548820735,-0.0739658816252728,0.101789791901366,0.310282228482089,0.756668982525157,-25.7003083461018,5.71835192151908,10,7.5562651370785,0,0.336560808584531,0.357908560897464,FALSE,0.6031,0.135899050852344,TRUE,0.0166,2002.2,2022.95342465753,20.7534246575342,208,0.0290377982709167,0.0315060561708064,0.00196820942483575,-0.0422212586110088,0.609440579865831,0.230151602511023,0.951532757881782,0.542821219137105,0.056525678305696,0.0258341879693994,0.032216015220735,0.0689557967071992,"no","yes","yes"
"460","jacnewq","sal_median",0.0175191980146263,0.0572174281425982,-0.0946249004328748,0.129663296462127,0.306186394309171,0.759742033145555,-20.3127314340869,5.91586027333059,10,8.93058080795965,0,0.402295899369061,0.419502886650569,FALSE,0.5883,0.127582788354453,TRUE,0.0326,2002.03835616438,2022.95342465753,20.9150684931508,236,0.0940744462152461,0.0374713067076183,0.0387334774755694,-0.0218435442477299,0.230948725912893,0.587452641262141,0.54978448556168,0.752429692826574,0.0777211845677154,0.0686383007898327,0.0643774178472001,0.0689317542705014,"no","yes","yes"
"461","job09wq","sal_median",0.00450962680326353,0.0303146411103837,-0.0549059779773459,0.0639252315838729,0.148760685862741,0.881869977648463,27.8140468533305,5.86955118200968,10,5.91314819882988,0,0.305130491682056,0.324815058782886,FALSE,0.5703,0.125731748230686,TRUE,0.0191,2002.03835616438,2022.95342465753,20.9150684931508,243,-0.0390667096863895,0.00559420093140468,0.067955331326605,0.0226639560282603,0.273726927064132,0.856334934287967,0.0400378619905085,0.559750345918021,0.0353548199303643,0.0307651351699,0.0323758844902508,0.0386362982054521,"no","yes","yes"
"462","job10wq","sal_median",0.0518462848919709,0.0387645596710096,-0.0241308559397617,0.127823425723704,1.33746611162321,0.182402693619497,-67.8927617095857,5.91237070278402,10,5.62794868858366,0,0.295212457408101,0.315875625842863,FALSE,0.6244,0.127582788354453,TRUE,0.0569,2002.03835616438,2022.95342465753,20.9150684931508,236,-0.0170945966065674,0.0446388125022452,0.120608217638193,0.106559786170812,0.694651599476673,0.185455358923967,0.00188645649469847,0.0477267337175283,0.0433274392525926,0.0333042732403449,0.0369731508954633,0.0526829162548743,"no","yes","yes"
"463","job19wq","sal_median",0.0147340847812895,0.0341543652167236,-0.0522072409583163,0.0816754105208953,0.431396826958885,0.666592425206745,5.94135109269332,4.73741575339407,10,3.11988638614871,1.23703236187822e-06,0.196281029027332,0.215870783786965,FALSE,0.73,0.128677939671741,TRUE,-0.0301,2002.28493150685,2022.95342465753,20.668493150685,232,0.00490747936830961,0.030443785864702,0.0553038081573355,0.0599840879614114,0.873519311478149,0.338899764736983,0.0739667823976304,0.0473109453284395,0.0306918805850869,0.0315461370161761,0.0303717569969156,0.0295873082221858,"no","yes","yes"
"464","job20wq","sal_median",-0.000978254970796206,0.0246354613788812,-0.0492628720159308,0.0473063620743384,-0.0397092206129664,0.968359225489731,37.4145275186192,3.84706684282445,10,1.90313658167729,0.000140589970387017,0.125577408146816,0.141778038037322,FALSE,0.6709,0.127313341826959,TRUE,0.0015,2002.36712328767,2022.95342465753,20.5863013698631,237,-0.0201357334465003,0.0586739967574872,0.0325371898954684,0.0353989493629124,0.503436431084957,0.0368445405086523,0.156896565667893,0.159427241791769,0.0298997464614713,0.0274357815591564,0.0226923368870623,0.0248359704248369,"no","yes","yes"
"465","kachdwq","sal_median",-0.00998084970994019,0.00626081913273827,-0.0222518297238265,0.00229013030394612,-1.59417633672719,0.112332760825509,50.8434023899502,7.0926773222677,10,18.0047390211045,0,0.552366684955402,0.568240397570234,FALSE,0.3263,0.129518065720614,TRUE,-0.0168,2003.03835616438,2022.95342465753,19.9150684931508,229,-0.00771580061331042,-0.0143338275742655,-0.00441188029266741,-0.0115210103630442,0.533960747847518,0.0834045144664579,0.653608000508929,0.346650085934769,0.012330005550881,0.00812330067596059,0.00977573720311367,0.0121424893063844,"no","yes","yes"
"466","kacsdwq","sal_median",-0.00133749139917171,0.00813027126970113,-0.0172725302723267,0.0145975474739832,-0.164507598185083,0.869489404025547,33.9305336360499,6.47208411107284,10,10.0574311495435,0,0.380052719929551,0.401077112466721,FALSE,0.2896,0.132442092467051,TRUE,0.0305,2004.03825136612,2022.95342465753,18.915173291414,219,0.0219789530027628,-0.0280214374286564,-0.0144227309079439,0.00968193718778386,0.242302391240188,0.00301939623446328,0.120788074408413,0.547916931789067,0.0185914260826196,0.00900520143699189,0.00913776307336534,0.016013223104196,"no","yes","yes"
"467","kacsswq","sal_median",-0.00254447584847417,0.00920293230907994,-0.0205818917264309,0.0154929400294826,-0.276485337826912,0.78244204629781,35.7685859321658,7.90454070814682,10,14.9805284683921,0,0.476215294130153,0.497095288062791,FALSE,0.384,0.13095560215295,TRUE,0.0358,2004.03825136612,2022.95342465753,18.915173291414,224,-0.0119974025708953,-0.0329703864846518,0.0204405294026659,0.0165169232293365,0.481437694431713,0.00384440188957193,0.137270754419496,0.365667563660971,0.0169261804755318,0.0109136082668417,0.0135429091504631,0.0181075640654453,"no","yes","yes"
"468","lksbawq","sal_median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2012.45355191257,2022.87123287671,10.417680964144,86,1.29594092013075e-18,NA,4.79978438536443e-18,0,0.154685994947448,NA,0.0639292360701314,NA,8.76154178579644e-19,NA,2.48828169603503e-18,0,NA,NA,NA
"469","lksblwq","sal_median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2012.53551912568,2022.87123287671,10.3357137510293,71,-2.11022321573206e-18,NA,1.79474059560312e-18,0,0.0707590429697075,NA,0.0983246551027606,NA,1.07901163942426e-18,NA,1.03508750636026e-18,0,NA,NA,NA
"470","lksolwq","sal_median",0.00227727704887339,0.0012609180101035,-0.000194076838387368,0.00474863093613416,1.80604688855739,0.0751871444437189,-4.48990050725623,0.626480981812701,9,0.0935462333485371,0.252352812034942,0.103236858523437,0.123275591748486,FALSE,0.7018,0.229396433213667,TRUE,0.2975,2012.53551912568,2022.87123287671,10.3357137510293,73,0.00536349072249596,NA,-5.08580759458001e-18,0.00252247757960124,0.0789351403272012,NA,0.105954459318599,0.0630287031046088,0.00281331033401129,NA,3.01673464686308e-18,0.00130655800885008,"no","no","yes"
"471","marabwq","sal_median",-0.0308156224908039,0.261784668892756,-0.543904145225349,0.482272900243741,-0.117713625557759,0.906441315588594,90.1507674611768,6.02190147736164,10,3.27932789579894,5.50278149458183e-06,0.0746272451305098,0.11186557344794,FALSE,0.7849,0.150766460349235,TRUE,-0.0325,2007.36712328767,2022.95342465753,15.5863013698631,169,-0.0627945618716203,-0.00362303405904926,-0.183999523638274,0.352435459942321,0.772958104192853,0.983528971507616,0.342069315663574,0.18547776960049,0.216183314708648,0.174342314969649,0.191473526019919,0.261705039378602,"no","yes","yes"
"472","marcewq","sal_median",0.120342036489641,0.531794827009201,-0.9219566716131,1.16264074459238,0.22629410888865,0.821251229623979,-219.705034218198,6.08803053094233,10,2.5457821901985,0.00013057312981446,-0.0205834772059308,0.0184590149594658,FALSE,0.9265,0.148584486216493,TRUE,0.3221,2007.36712328767,2022.95342465753,15.5863013698631,174,-0.199014860762031,-0.0158370578179536,-0.0477307039745399,-0.11026233479747,0.566864126262684,0.956079526208024,0.851844372327405,0.766795063829933,0.344707537521545,0.285668538441168,0.254031244701325,0.369499572918331,"no","yes","yes"
"473","marcwwq","sal_median",0.338441185842021,0.653535963843764,-0.942465765893428,1.61934813757747,0.51786160910179,0.605183744194569,-661.058525018915,3.01170440545376e-05,10,2.82903432711433e-06,0.416247382423786,-0.0488367826570584,-0.0437833327568201,FALSE,0.935,0.144490461936866,TRUE,0.2566,2007.53424657534,2022.95342465753,15.4191780821918,184,-0.259987700583543,-0.108090267040736,-0.284646811150892,-0.334710232539592,0.524173815972125,0.77506515151575,0.382980670957024,0.42346520240695,0.405077022786805,0.375831733738804,0.322934103767989,0.414356700685797,"no","no","yes"
"474","marmbwq","sal_median",-0.183969334975842,0.338833519869755,-0.848070830675499,0.480132160723814,-0.542949041896913,0.587878583226758,396.060781676325,7.60579877288657,10,3.50996819872551,1.64465768558442e-05,0.0520410476227849,0.0968763433300219,FALSE,0.8273,0.146494586257515,TRUE,0.1114,2008.03825136612,2022.95342465753,14.915173291414,179,-0.374195006761095,0.0148064342470391,-0.140694263904471,-0.670739830512231,0.156949589334817,0.932333072478866,0.537296115068908,0.0416425150957728,0.259755573285724,0.173360184861561,0.226235636091993,0.319182398594022,"no","yes","yes"
"475","marscwq","sal_median",-0.0230827551420855,0.116384907915155,-0.251192982999801,0.20502747271563,-0.198331171588956,0.843149817215792,79.102519998176,5.32500056172066,10,5.06945971788709,0,0.398557901082586,0.430494713831736,FALSE,0.4475,0.180429309616244,TRUE,-0.007,2007.61917808219,2017.61917808219,10,118,-0.113450090762061,0.0942864057682852,-0.287989059298841,0.2093622108795,0.467724620438561,0.437478332504415,0.150073316351966,0.253002907007066,0.154099556234216,0.119631080330519,0.194604684165965,0.179242831738605,"no","yes","yes"
"476","narncwq","sal_median",0.123748697482479,0.027138773661588,0.0705576785211827,0.176939716443776,4.55984854089528,8.9425794941335e-06,-221.432647724635,4.400700222938,10,8.28358366692212,0,0.395455662219622,0.411385084301244,FALSE,0.2857,0.136889822542003,TRUE,0.0657,2002.36712328767,2022.95342465753,20.5863013698631,205,0.076998733322226,0.368527117987535,0.115815806951342,0.0732182585695672,0.0280613254849759,0.00707413346404733,0.0125304515651627,0.0220129812334692,0.0341920280265701,0.121303142272116,0.0449656726382255,0.0311537561014269,"yes","yes","yes"
"477","narpcwq","sal_median",0.0204035873828293,0.0216761393133792,-0.0220808649952667,0.0628880397609254,0.941292500839185,0.347495704960001,-12.3271551076309,5.53034785542444,10,5.05710411493363,0,0.246383731670122,0.266115052368847,FALSE,0.5275,0.124207670715761,TRUE,0.0621,2002.03835616438,2022.95342465753,20.9150684931508,249,0.0271682424261057,-0.00246033762823623,0.0252448995471161,0.0255162477529758,0.279110973120159,0.920697052027534,0.383884247327826,0.363056291440445,0.0248784875426497,0.0246076416788404,0.0287794019079271,0.0278434420866835,"no","yes","yes"
"478","nartbwq","sal_median",0.017113261473777,0.0146675167422499,-0.0116345430836712,0.0458610660312251,1.16674565807599,0.244503446009556,-3.88124688481045,4.52980472328647,10,2.03846127991261,0.000193053226102191,0.140524055833147,0.160123935701218,FALSE,0.6047,0.126515131188166,TRUE,-0.0125,2002.53424657534,2022.95342465753,20.4191780821918,240,0.0260490109929026,0.0125285310083508,0.0125794073571541,0.008725353581,0.0753567052766254,0.502820804714545,0.436373375794676,0.531421462779188,0.0143900551844616,0.0185789428348704,0.016048233694945,0.013859736303319,"no","yes","yes"
"479","nartswq","sal_median",0.0257349447221026,0.0184385356066806,-0.0104039209946508,0.0618738104388559,1.39571521681897,0.164138882360077,-21.9490902042986,5.74573870112582,10,5.39624563496394,0,0.26578405819734,0.286577560629121,FALSE,0.4909,0.126779530914778,TRUE,0.0557,2002.53424657534,2022.95342465753,20.4191780821918,239,0.0248801010125607,0.0162367642430592,0.0472470669204885,0.014401959300798,0.264167978806116,0.481310983772103,0.115691627902292,0.489874257442602,0.0220769420657209,0.022903304946505,0.0295762752922362,0.0207220222688882,"no","yes","yes"
"480","niwcbwq","sal_median",-0.0593968534416674,0.055154844418741,-0.16749836207531,0.048704655191975,-1.07691090542692,0.282580308844927,152.821497476492,3.2290840012862,10,0.979639912298871,0.00988328774799985,0.0888152450576249,0.10398439216305,FALSE,0.6131,0.123959006460912,TRUE,-0.0211,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0657704655304822,-0.171109279875653,-0.0250203580268189,-0.00172720393653405,0.247200526344295,0.0106348361708445,0.650323560371911,0.968839990381085,0.056283044414252,0.0649223184117903,0.0549176031211876,0.0440345038781676,"no","yes","yes"
"481","niwdcwq","sal_median",-0.0608104839600047,0.0641186683110074,-0.186480764586249,0.0648597966662394,-0.948405286039997,0.343864578780863,155.080991974397,3.79080909381976,10,1.22850346512121,0.00477596639835198,0.0840924891958799,0.100756057345814,FALSE,0.6449,0.124207670715761,TRUE,0.0039,2002.03835616438,2022.95342465753,20.9150684931508,249,-0.0502610882705326,-0.140250228998815,-0.0271951951690075,-0.033132970261694,0.453995961063595,0.0528507740517036,0.653835429102452,0.522529803236619,0.066695762405429,0.0710289085263201,0.0603357291828567,0.0515108079006444,"no","yes","yes"
"482","niwolwq","sal_median",-0.0552964165990989,0.067652594695366,-0.187893065662702,0.0773002324645039,-0.817358400636281,0.414514590145569,144.225512714468,4.01395870845549,10,1.27242684299231,0.00486163832740116,0.0831472171802745,0.101291566802413,FALSE,0.6453,0.123466125755624,TRUE,0.0273,2002.03835616438,2022.95342465753,20.9150684931508,252,-0.0389163459746702,-0.133885746864961,-0.0243153969699034,-0.0569169448979085,0.558163981721608,0.0742303606550944,0.683066083079819,0.346350286996708,0.0660933944163628,0.0737112553198185,0.0592709232556285,0.0599738206073227,"no","yes","yes"
"483","niwtawq","sal_median",-0.166250523609867,0.102976056891282,-0.368079886386727,0.0355788391669933,-1.6144580461591,0.107727963381902,342.074793855206,6.40187924298687,10,4.48736790152439,0,0.254149661318972,0.276210308831085,FALSE,0.6524,0.123711829731495,TRUE,0.0163,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.0210330153685948,-0.184393218807506,-0.233253163302042,-0.222381853743877,0.868600754550113,0.00364161679731239,0.0145327768949887,0.0509040523548708,0.126602544535014,0.0609674062862788,0.0926779939988227,0.111663115707112,"no","yes","yes"
"484","nocecwq","sal_median",-0.13248174143173,0.101243955556843,-0.330916247975515,0.0659527651120563,-1.3085397612438,0.192159499814982,288.483341548687,3.56896844775806,10,2.17581677770236,3.77035798475589e-05,0.165047577383943,0.181194611108465,FALSE,0.4496,0.13525036432825,TRUE,-0.0329,2002.03835616438,2021.70410958904,19.6657534246576,210,-0.16813633157721,-0.163632377759509,-0.102694544076657,-0.0332387831287066,0.348135693081501,0.159745207335663,0.406073723530762,0.812561677452643,0.177557909835503,0.114721434626568,0.122582079418429,0.139406194784802,"no","yes","yes"
"485","noclcwq","sal_median",0.0928461489487586,0.0280805322776611,0.0378093170178284,0.147882980879689,3.30642411015195,0.00110373802143843,-153.970535559612,4.35038008076674,10,2.08210561331719,0.000155626342797754,0.211955523700685,0.230655043291811,FALSE,0.4584,0.130374864913838,TRUE,-0.0445,2002.2,2022.95342465753,20.7534246575342,226,0.127249275938393,0.0826788163799152,0.0965639536213454,0.0760214473053184,0.000249116756985151,0.0148441630738431,0.0083813658163702,0.115538653711454,0.032556768752975,0.0329425648162483,0.0351162384624686,0.0475274412215544,"yes","yes","yes"
"486","nocrcwq","sal_median",0.172234985680727,0.0399331265285587,0.0939674958946711,0.250502475466783,4.31308541687942,2.44394801680995e-05,-315.565140056704,2.90897301080858,10,1.17678391956046,0.00252503113466784,0.239035566866134,0.252059812792907,FALSE,0.5169,0.131544169622546,TRUE,0.0568,2002.03835616438,2022.95342465753,20.9150684931508,222,0.230371024166006,0.180633421758089,0.129607737843568,0.165734577293987,4.63453889223126e-05,0.00076012681729484,0.00380856279534855,0.0072698271070306,0.0519132597792245,0.0503619965626653,0.0429561927873815,0.0594049501914429,"yes","yes","yes"
"487","noczbwq","sal_median",-0.0875571420206482,0.102596485473968,-0.288642558490012,0.113528274448716,-0.853412683837638,0.394335111783922,198.118628520832,3.25605076119676,10,1.51706423042491,0.000537691584697519,0.123212494368803,0.139286362594007,FALSE,0.5911,0.128956162568823,TRUE,0.0266,2002.2,2022.95342465753,20.7534246575342,231,0.093917459979009,-0.146021733926882,-0.126416346975775,-0.160216396979121,0.442725631941683,0.19019482592107,0.25992116219306,0.203145910743907,0.121468911030788,0.11009027371715,0.111095817807405,0.1244204026597,"no","yes","yes"
"488","owcbrwq","sal_median",-0.00209030489496569,0.000824868271789888,-0.00370701699966367,-0.000473592790267715,-2.53410752535059,0.0121109442127088,4.53419949740851,2.80901931932473,8,2.12208295741251,0.000183531136566106,0.148026655332338,0.165367900552755,FALSE,0.2577,0.142945064970557,TRUE,0.0363,2002.2,2022.87123287671,20.6712328767123,188,-0.00167487917781771,0,-0.0023497958146843,-0.00304960359004154,0.245267782395023,NA,0.0361830777139449,0.0230128568027503,0.00142578957114032,0,0.00109610148450124,0.00130528938312799,"yes","yes","yes"
"489","owcdrwq","sal_median",-0.00292573630002154,0.00108746797701888,-0.00505713436931917,-0.000794338230723916,-2.69041145288893,0.00800372084732168,6.20591347568462,0.795365966383892,8,0.143634302442235,0.22589972932011,0.0758997608556237,0.0875834704040626,FALSE,0.1729,0.163900422197328,TRUE,0.0315,2007.70410958904,2022.95342465753,15.2493150684932,143,-0.00240900067890732,0.00302126354268106,-0.00346857126559918,-0.0052611220130431,0.186496118623211,0.280525902971696,0.0292191287139825,0.0013840681092949,0.00179448589858703,0.00254785742404696,0.00153629818855836,0.00154088350201909,"yes","no","yes"
"490","owcolwq","sal_median",-0.00346359165479506,0.000779982880885692,-0.00499233000988882,-0.00193485329970131,-4.44059958195757,1.52476243286872e-05,7.21458971255309,2.23392600025798,8,1.04812698032019,0.00762905015594018,0.18849861392815,0.202013832143301,FALSE,0.3701,0.14108129469721,TRUE,0.0693,2002.28493150685,2022.95342465753,20.668493150685,193,-0.00515871464136446,-0.00595574796834359,-0.00267012935574746,-0.00204140302125035,7.34287741552799e-06,0.0129616093567662,0.0169297410754511,0.0284537751831566,0.00104171639998232,0.00197406018490377,0.00108685440219551,0.000909236747875942,"yes","yes","yes"
"491","owcwmwq","sal_median",-0.00314842333719901,0.000768045680073149,-0.00465376520862396,-0.00164308146577407,-4.0992657323444,6.13680797679381e-05,6.57403337061348,2.00381690170007,10,0.633276126231619,0.0197655284934535,0.153280731394173,0.165747895101242,FALSE,0.4076,0.140717213329746,TRUE,0.0937,2002.2,2022.95342465753,20.7534246575342,194,-0.00442630764579412,-0.00561500083157591,-0.00177308422630127,-0.00181432538922961,5.56756137681074e-05,0.00105333167629995,0.0696892160771895,0.0745839670188144,0.00101144200952414,0.00133915635045424,0.000959411772717904,0.0010001347088735,"yes","yes","yes"
"492","pdbbpwq","sal_median",-0.0132316089601834,0.0103208354542666,-0.0334600747409101,0.00699685682054332,-1.28202886469946,0.201086163686754,55.4521506497392,6.18440977002226,10,5.17445492129393,0,0.250977272372835,0.272757654832516,FALSE,0.4678,0.125217505796654,TRUE,0.0025,2002.03835616438,2022.95342465753,20.9150684931508,245,-0.0197426218215351,-0.0368372684281107,-0.0111872536747283,0.00228131270902677,0.152861733868302,0.00665646410302922,0.324493817524717,0.888433609859791,0.0136357287197617,0.0131034014977897,0.0112613285495187,0.0161892375026293,"no","yes","yes"
"493","pdbbywq","sal_median",-0.0160889506612347,0.010356819893027,-0.0363879446459356,0.00421004332346612,-1.55346436719123,0.121624534952314,61.5912519469459,7.01879894644683,10,5.07323432680666,0,0.194967623067983,0.220707036285474,FALSE,0.6039,0.123959006460912,TRUE,0.0026,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0251926362858798,-0.029013316166569,-0.0211152710787176,-0.00065395785729016,0.0252369034293402,0.0108154516005413,0.0469055680867557,0.958443662447895,0.0109764819885313,0.0110291692581316,0.0104104877139814,0.0124988882848048,"no","yes","yes"
"494","pdbgswq","sal_median",-0.0267579591437971,0.0131762442982457,-0.0525829234198599,-0.000932994867734384,-2.03077284680884,0.0438555996323613,83.0489246780679,6.10449010759028,10,5.54117653876206,0,0.301557461296939,0.329912190889714,FALSE,0.4595,0.147737844075666,TRUE,0.0523,2003.28493150685,2022.70410958904,19.4191780821918,176,-0.0324743339082481,-0.0274072041647173,-0.0176228854895658,-0.0226992927076387,0.0134036160438541,0.0813914742078616,0.37562436539042,0.344471218513629,0.012535032794021,0.0153304102416141,0.0197018771308762,0.023740468831543,"yes","yes","yes"
"495","rkbfbwq","sal_median",0.00386987846486213,0.104155295040422,-0.200270748613507,0.208010505543232,0.0371548893732217,0.970392715698967,20.6672718234358,8.48709900622272,10,24.9166530454153,0,0.583082058848461,0.598977689776533,FALSE,0.6809,0.124457837476193,TRUE,0.0704,2002.03835616438,2022.95342465753,20.9150684931508,248,-0.0282995689768078,0.0158558625996231,-0.124403247114778,0.0605804248477867,0.796566105137744,0.848707461428651,0.287664617675109,0.653087563420576,0.109297077709767,0.0827454562958658,0.115963163781351,0.134116691023515,"no","yes","yes"
"496","rkbfuwq","sal_median",-0.0468697264581795,0.134541521642537,-0.310566263302768,0.216826810386409,-0.348366258133363,0.727870873786395,119.338003819803,8.27500056499691,10,25.9511719855149,0,0.621876007835973,0.635898712353578,FALSE,0.6329,0.123959006460912,TRUE,0.0594,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0781036553565285,-0.0471302232869449,-0.272498567631685,0.09235195288172,0.641549847039934,0.690267519168605,0.0566085034661496,0.611297154022272,0.16693700783149,0.117701215682361,0.140185578332588,0.180779485810101,"no","yes","yes"
"497","rkblhwq","sal_median",-0.129792192306953,0.0529951404479523,-0.233660758940581,-0.0259236256733242,-2.44913384906347,0.0150473127468119,293.117185838425,8.63619930463109,10,23.1019192351593,0,0.582528573892357,0.598876398309202,FALSE,0.5614,0.124709521934413,TRUE,0.0206,2002.03835616438,2022.95342465753,20.9150684931508,247,-0.112627814501429,-0.0927204519850686,-0.176719544090334,-0.167325167035479,0.0780235968665266,0.0366253926504432,0.012667762269833,0.0629259157892604,0.0628353675708524,0.0433572929131338,0.0687238413717587,0.0883025440819019,"yes","yes","yes"
"498","rkbmbwq","sal_median",-0.0370480938798194,0.0771973080474292,-0.188352037356225,0.114255849596586,-0.479914323658248,0.631729904911465,105.54572630693,8.45224046200628,10,22.7151612419956,0,0.580601899272992,0.596639706374023,FALSE,0.5299,0.124457837476193,TRUE,0.0048,2002.03835616438,2022.95342465753,20.9150684931508,248,-0.0414302761059442,-0.0286586103879019,-0.137562362892425,-0.00826904628377998,0.701655495392901,0.57141076646367,0.152263241565995,0.954964910087959,0.107632600805371,0.0503575333705803,0.0948492471509899,0.145823703954149,"no","yes","yes"
"499","sapcawq","sal_median",-0.109596005424916,0.036028439789986,-0.180210449832459,-0.0389815610173739,-3.04193037677358,0.00265119272428686,252.291646112498,4.59751927515984,10,3.14350624583728,2.04606207232505e-06,0.192392233380938,0.213341297857375,FALSE,0.269,0.133358657676536,TRUE,0.1132,2004.70491803279,2022.95342465753,18.2485066247473,216,-0.192687028372008,-0.113723648801196,-0.0582373200421005,-0.0507420353003256,0.0266773876464968,0.0341769194614574,0.263209547263702,0.190277370720248,0.0845229385838595,0.0522795840761282,0.0514770223813493,0.0382356207325152,"yes","yes","yes"
"500","sapdcwq","sal_median",-0.133950158405541,0.113969955978591,-0.357327167443195,0.0894268506321127,-1.17531113577602,0.241186825587558,296.2014138564,5.72095759675137,10,3.64061815355736,1.13202994611594e-06,0.240057001568549,0.262450449369111,FALSE,0.6572,0.132140744880981,TRUE,0.0756,2004.2868852459,2022.95342465753,18.6665394116326,220,-0.0483413829615503,-0.201031269505581,-0.22780434606308,-0.214032336252428,0.678765746171935,0.111762087600125,0.0677226508715513,0.0560898687463826,0.116092833935046,0.124264145428796,0.122147429599316,0.109582919245242,"no","yes","yes"
"501","saphdwq","sal_median",-0.0581701664365739,0.100855948690163,-0.255844193495913,0.139503860622765,-0.576764853159797,0.564658200611537,142.232705035821,6.28749559990836,10,5.53343277943453,0,0.251243467245794,0.272433828109338,FALSE,0.7357,0.126515131188166,TRUE,0.0591,2002.03835616438,2022.95342465753,20.9150684931508,240,0.0526440640662673,-0.294264307549079,-0.209491576168543,-0.0614594484134479,0.567323515042366,0.0059667588636632,0.029242447892401,0.471450154437104,0.091490712801987,0.103082835630339,0.0937075508591206,0.0848062318537234,"no","yes","yes"
