,station,parameter,Slope,std.error,conf.low,conf.high,statistic,p.value,Intercept,R2_adj,Dev_expl,model_error,ar1_start,threshold,model_refit,ar1_end,ts_start,ts_end,ts_length,n_points,Winter_estimate,Spring_estimate,Summer_estimate,Fall_estimate,Winter_p.value,Spring_p.value,Summer_p.value,Fall_p.value,Winter_std.error,Spring_std.error,Summer_std.error,Fall_std.error,sig_trend,sig_autocorr
173,owcbrnut,no23f_mdl,-0.06644475,0.014910052,-0.095667915,-0.037221584,-4.456372664,1.42E-05,134.1092656,0.301306673,0.319801909,FALSE,0.1289,0.139288575,FALSE,0.1289,2002.2,2022.871233,20.67123288,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
174,owcdrnut,no23f_mdl,-0.018599443,0.033460713,-0.084181236,0.04698235,-0.555859126,0.57924561,37.45764639,0.207062248,0.233956862,FALSE,0.1062,0.166843214,FALSE,0.1062,2007.619178,2022.953425,15.33424658,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
175,owcolnut,no23f_mdl,-0.08382774,0.020025353,-0.12307671,-0.044578769,-4.1860805,4.37E-05,168.289098,0.485430707,0.502657875,FALSE,0.2111,0.140717213,TRUE,0.2111,2002.284932,2022.953425,20.66849315,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
176,owcwmnut,no23f_mdl,-0.078976868,0.020200987,-0.118570075,-0.039383661,-3.909554894,0.000128362,158.3575338,0.406115222,0.424167735,FALSE,0.2559,0.139288575,TRUE,0.2559,2002.2,2022.953425,20.75342466,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
177,pdbbpnut,no23f_mdl,-0.019050401,0.01171876,-0.042018749,0.003917947,-1.625632793,0.105608546,35.5122624,0.692071422,0.702185877,FALSE,0.3326,0.136226914,TRUE,0.3326,2002.123288,2022.953425,20.83013699,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
178,pdbbynut,no23f_mdl,-0.033518747,0.010416566,-0.053934841,-0.013102652,-3.21783072,0.001515119,65.30503767,0.5757647,0.588712603,FALSE,0.2706,0.138590382,TRUE,0.2706,2002.123288,2022.953425,20.83013699,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
179,pdbgsnut,no23f_mdl,-0.006002697,0.011964488,-0.029452664,0.017447269,-0.5017095,0.616466202,10.34764413,0.386135877,0.403196267,FALSE,0.0375,0.141448217,FALSE,0.0375,2003.284932,2022.953425,19.66849315,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
180,rkbfbnut,no23f_mdl,-0.05339114,0.010081307,-0.073150138,-0.033632142,-5.296053526,2.91E-07,102.2803557,0.198109386,0.213120604,FALSE,0.4548,0.131841445,TRUE,0.4548,2002.123288,2022.953425,20.83013699,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
181,rkbfunut,no23f_mdl,-0.012502457,0.008799461,-0.029749084,0.00474417,-1.420820782,0.15685573,20.86531927,0.170200402,0.187759665,FALSE,0.2922,0.133668434,TRUE,0.2922,2002.038356,2022.953425,20.91506849,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
182,rkblhnut,no23f_mdl,-0.042898903,0.010876908,-0.06421725,-0.021580555,-3.94403484,0.00010752,81.26404682,0.130013242,0.147256463,FALSE,0.496,0.130087379,TRUE,0.496,2002.123288,2022.953425,20.83013699,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
183,rkbmbnut,no23f_mdl,-0.06073745,0.010726662,-0.081761321,-0.039713579,-5.662288091,4.83E-08,117.7797524,0.159137126,0.172029167,FALSE,0.342,0.133358658,TRUE,0.342,2002.038356,2022.953425,20.91506849,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
184,sapcanut,no23f_mdl,0.027552277,0.013115925,0.001845537,0.053259018,2.100673637,0.037154702,-60.83016346,0.068976546,0.085924001,FALSE,0.4813,0.149013302,TRUE,0.4813,2004.704918,2022.953425,18.24850662,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
185,sapdcnut,no23f_mdl,0.004825727,0.015485005,-0.025524325,0.03517578,0.311638726,0.755702508,-13.98177666,0.044954468,0.064157568,FALSE,0.4731,0.149445853,TRUE,0.4731,2004.704918,2022.953425,18.24850662,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
186,saphdnut,no23f_mdl,0.012238538,0.010034803,-0.007429314,0.03190639,1.219609255,0.224068572,-30.05917999,0.073681663,0.090487739,FALSE,0.514,0.137902585,TRUE,0.514,2002.2,2022.953425,20.75342466,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
187,sapldnut,no23f_mdl,-0.011786473,0.013055738,-0.037375249,0.013802302,-0.902781121,0.367746075,19.22967421,0.202578681,0.223362887,FALSE,0.4695,0.137562504,TRUE,0.4695,2002.038356,2022.953425,20.91506849,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
188,sfbccnut,no23f_mdl,-0.009531282,0.026469267,-0.061410092,0.042347529,-0.360088613,0.720809141,17.35791232,0.230635204,0.299117015,FALSE,0.052,0.302429009,FALSE,0.052,2006.284932,2022.786301,16.50136986,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
189,sfbfmnut,no23f_mdl,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2014.284932,2022.786301,8.501369863,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,sfbgcnut,no23f_mdl,-0.067303633,0.027336123,-0.120881449,-0.013725817,-2.46207679,0.018947526,133.3759036,0.57519108,0.632753641,FALSE,0.18,0.306094949,FALSE,0.18,2006.284932,2022.786301,16.50136986,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
191,sfbsmnut,no23f_mdl,-0.010714098,0.034505346,-0.078343334,0.056915138,-0.310505452,0.758581208,20.58595678,0.058305929,0.130678841,FALSE,0.05,0.357838829,FALSE,0.05,2008.368852,2022.786301,14.41744891,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
192,soschnut,no23f_mdl,0.002610281,0.011055965,-0.019059012,0.024279574,0.236097084,0.81372454,-7.590519548,0.353480931,0.379211414,FALSE,0.1609,0.166843214,FALSE,0.1609,2002.452055,2022.953425,20.50136986,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
193,sosvanut,no23f_mdl,0.012614698,0.011689912,-0.010297109,0.035526504,1.07910971,0.282526713,-27.78622969,0.470650335,0.495112006,FALSE,0.2013,0.166843214,TRUE,0.2013,2002.452055,2022.953425,20.50136986,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
194,soswinut,no23f_mdl,0.00820901,0.010063031,-0.011514168,0.027932189,0.815759205,0.416115069,-18.35583444,0.55773363,0.576075662,FALSE,0.0488,0.166843214,FALSE,0.0488,2002.452055,2022.953425,20.50136986,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
195,tjrbrnut,no23f_mdl,-0.012091238,0.01780045,-0.04697948,0.022797003,-0.679265872,0.497833,20.68827787,0.31788411,0.336615493,FALSE,0.1502,0.142945065,TRUE,0.1502,2004.953552,2022.953425,17.99987274,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
196,tjrosnut,no23f_mdl,-0.023529712,0.01733519,-0.057506059,0.010446635,-1.357338048,0.176209943,43.74589035,0.293010189,0.309775995,FALSE,0.215,0.136889823,TRUE,0.215,2002.70411,2022.953425,20.24931507,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
197,tjrprnut,no23f_mdl,-0.044974672,0.039987018,-0.123347787,0.033398443,-1.124731824,0.2631253,86.0572811,0.187362444,0.214438139,FALSE,0.1821,0.181978087,TRUE,0.1821,2012.122951,2022.953425,10.83047384,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
198,tjrsbnut,no23f_mdl,-0.092315318,0.024546422,-0.140425422,-0.044205215,-3.760846202,0.000240017,181.6964042,0.34327268,0.363433949,FALSE,0.2779,0.154948758,TRUE,0.2779,2008.038251,2022.953425,14.91517329,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
199,welhtnut,no23f_mdl,0.039780933,0.012012845,0.016236189,0.063325676,3.311533048,0.001193078,-82.32311577,0.19737976,0.238199772,FALSE,0.1797,0.164476524,TRUE,0.1797,2003.2,2022.871233,19.67123288,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
200,welinnut,no23f_mdl,0.080492526,0.016158469,0.048822509,0.112162544,4.981445084,1.45E-06,-165.9890176,0.592779943,0.606802885,FALSE,0.2229,0.141818017,TRUE,0.2229,2003.038356,2022.953425,19.91506849,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
201,wellmnut,no23f_mdl,0.031806757,0.023573896,-0.01439723,0.078010744,1.349236326,0.179615946,-67.19191735,0.100990476,0.124872476,FALSE,0.2385,0.1693151,TRUE,0.2385,2003.367123,2022.871233,19.50410959,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
202,welsmnut,no23f_mdl,0.023596116,0.009732068,0.004521614,0.042670618,2.424573823,0.016841254,-49.91182747,0.432823149,0.47241454,FALSE,-0.0624,0.173237978,FALSE,-0.0624,2005.284932,2022.871233,17.58630137,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
203,wkbfrnut,no23f_mdl,0.025657343,0.011661896,0.002800447,0.048514239,2.200100539,0.028855861,-52.5423267,0.044099844,0.057975293,FALSE,0.1854,0.131841445,TRUE,0.1854,2002.123288,2022.871233,20.74794521,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
204,wkbmbnut,no23f_mdl,0.048934968,0.016192072,0.017199089,0.080670847,3.022155924,0.002810964,-100.6166605,0.184968638,0.201925404,FALSE,0.358,0.131248896,TRUE,0.358,2002.123288,2022.871233,20.74794521,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
205,wkbmrnut,no23f_mdl,0.012167683,0.013576355,-0.014441483,0.03877685,0.896240841,0.371119194,-25.81916597,0.112374977,0.13010256,FALSE,0.2239,0.13154417,TRUE,0.2239,2002.123288,2022.871233,20.74794521,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
206,wkbwbnut,no23f_mdl,0.0356567,0.016590977,0.003138983,0.068174416,2.149162219,0.032753166,-74.52059595,0.239200429,0.259157598,FALSE,0.2418,0.132442092,TRUE,0.2418,2002.123288,2022.871233,20.74794521,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
207,wqbcrnut,no23f_mdl,0.012309591,0.022852768,-0.032481011,0.057100194,0.538647711,0.59122188,-27.60555214,0.087189968,0.114293663,FALSE,0.1081,0.183567446,FALSE,0.1081,2003.367123,2022.871233,19.50410959,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
208,wqbmhnut,no23f_mdl,-0.021444888,0.020241994,-0.061118468,0.018228692,-1.059425667,0.29154332,38.09536933,0.098300107,0.124232078,FALSE,0.3882,0.176009962,TRUE,0.3882,2003.367123,2022.871233,19.50410959,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
209,wqbmpnut,no23f_mdl,0.054171375,0.028245661,-0.001189103,0.109531854,1.917865366,0.05821117,-114.6630333,0.136547496,0.16753324,FALSE,0.3779,0.199004192,TRUE,0.3779,2003.367123,2022.871233,19.50410959,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
210,wqbslnut,no23f_mdl,0.0475817,0.029419223,-0.010078917,0.105242318,1.617367687,0.109080574,-101.7149244,0.083619699,0.111476341,FALSE,0.5551,0.195996398,TRUE,0.5551,2003.367123,2022.871233,19.50410959,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
211,acefcnut,nh4f_mdl,0.053442536,0.012380085,0.029178015,0.077707057,4.316814863,2.34E-05,-110.7488959,0.149808589,0.163651705,FALSE,0.3918,0.127313342,TRUE,0.3918,2002.2,2022.953425,20.75342466,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
212,acemcnut,nh4f_mdl,-0.007977152,0.011787574,-0.031080372,0.015126067,-0.676742524,0.499256201,12.65216627,0.072959158,0.094015202,FALSE,0.1591,0.128126854,TRUE,0.1591,2002.2,2022.953425,20.75342466,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
213,acespnut,nh4f_mdl,0.007925568,0.011302419,-0.014226767,0.030077902,0.701227538,0.4838673,-19.09558882,0.12157822,0.137110525,FALSE,0.2473,0.127582788,TRUE,0.2473,2002.123288,2022.871233,20.74794521,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
214,apacpnut,nh4f_mdl,-0.076326094,0.009176729,-0.094312151,-0.058340036,-8.317353233,9.31E-15,149.7694118,0.26669442,0.281201407,FALSE,0.1704,0.130374865,TRUE,0.1704,2002.284932,2022.953425,20.66849315,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
215,apadbnut,nh4f_mdl,-0.06500369,0.010041106,-0.084683895,-0.045323484,-6.473758109,6.18E-10,126.5700795,0.174049512,0.184387983,FALSE,0.1432,0.131248896,TRUE,0.1432,2002.284932,2022.953425,20.66849315,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
216,apaebnut,nh4f_mdl,-0.014069076,0.012239563,-0.03805818,0.009920027,-1.149475333,0.251589162,24.65656672,0.020786489,0.032067171,FALSE,0.2314,0.130087379,TRUE,0.2314,2002.284932,2022.953425,20.66849315,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
217,apaesnut,nh4f_mdl,-0.029518443,0.011217025,-0.051503408,-0.007533479,-2.631575164,0.009096434,55.55679094,0.041435699,0.052166072,FALSE,0.2707,0.130664266,TRUE,0.2707,2002.284932,2022.953425,20.66849315,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
218,cbmipnut,nh4f_mdl,-0.006538131,0.007756071,-0.021739751,0.00866349,-0.842969397,0.400215765,10.298574,0.164214734,0.181591115,FALSE,0.2373,0.134294519,TRUE,0.2373,2003.284932,2022.452055,19.16712329,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
219,cbmmcnut,nh4f_mdl,0.002861701,0.007163355,-0.011178217,0.016901618,0.399491701,0.690016389,-8.867839082,0.509851279,0.532212777,FALSE,0.2572,0.144099418,TRUE,0.2572,2003.284932,2022.452055,19.16712329,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
220,cbmocnut,nh4f_mdl,-0.006550018,0.012016465,-0.030101856,0.01700182,-0.545086965,0.586376474,9.98940711,0.113540521,0.138318724,FALSE,-0.0976,0.144490462,FALSE,-0.0976,2003.284932,2022.452055,19.16712329,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
221,cbmrrnut,nh4f_mdl,-0.019552206,0.006818585,-0.032916386,-0.006188025,-2.867487379,0.004564564,36.41432531,0.383843838,0.402729172,FALSE,0.1422,0.133668434,TRUE,0.1422,2003.284932,2022.452055,19.16712329,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
222,cbvcbnut,nh4f_mdl,-0.020965617,0.009582482,-0.039746938,-0.002184297,-2.187910864,0.029659807,38.63789156,0.098723494,0.119528881,FALSE,0.3429,0.125991257,TRUE,0.3429,2002.038356,2022.953425,20.91506849,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
223,cbvginut,nh4f_mdl,-0.040258193,0.008672036,-0.057255071,-0.023261315,-4.642300101,5.85E-06,77.63122693,0.090402914,0.099345096,FALSE,0.3854,0.129518066,TRUE,0.3854,2002.038356,2022.953425,20.91506849,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
224,cbvtcnut,nh4f_mdl,0.050338096,0.010911649,0.028951657,0.071724536,4.613243609,6.43E-06,-104.60423,0.103193856,0.114255568,FALSE,0.3595,0.124962739,TRUE,0.3595,2002.038356,2022.953425,20.91506849,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
225,delblnut,nh4f_mdl,0.003265632,0.01561704,-0.027343204,0.033874468,0.20910698,0.834562745,-9.97247907,0.107619548,0.124054861,FALSE,0.3539,0.132140745,TRUE,0.3539,2002.038356,2022.786301,20.74794521,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
226,deldsnut,nh4f_mdl,0.011884516,0.015355602,-0.018211911,0.041980942,0.773953107,0.439790343,-27.03197768,0.112396375,0.129220921,FALSE,0.2909,0.130664266,TRUE,0.2909,2002.038356,2022.953425,20.91506849,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
227,delllnut,nh4f_mdl,0.013079149,0.011501283,-0.009462951,0.035621249,1.137190433,0.256656599,-28.7926343,0.110045481,0.132206538,FALSE,0.1433,0.128126854,TRUE,0.1433,2002.038356,2022.953425,20.91506849,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
228,delslnut,nh4f_mdl,-0.002177473,0.00870627,-0.019241448,0.014886502,-0.250104037,0.802737669,2.34542654,0.117878107,0.142931474,FALSE,0.0911,0.129236198,FALSE,0.0911,2002.038356,2022.786301,20.74794521,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
229,elkapnut,nh4f_mdl,0.007304013,0.01135164,-0.014944793,0.029552818,0.643432374,0.520640191,-17.55120265,0.175850664,0.192523969,FALSE,0.3313,0.133051025,TRUE,0.3313,2003.452055,2022.871233,19.41917808,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
230,elknmnut,nh4f_mdl,0.033663884,0.011559167,0.011008334,0.056319435,2.912310625,0.003970676,-70.60394947,0.103908793,0.118454095,FALSE,0.1841,0.133051025,TRUE,0.1841,2003.452055,2022.871233,19.41917808,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
231,elksmnut,nh4f_mdl,0.018491378,0.009684505,-0.000489904,0.03747266,1.90937766,0.057558346,-40.04728548,0.115296515,0.132332098,FALSE,0.1433,0.132745511,TRUE,0.1433,2003.452055,2022.871233,19.41917808,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
232,elkvmnut,nh4f_mdl,0.024218265,0.007912401,0.008710244,0.039726286,3.060798415,0.002499049,-51.60826217,0.121026573,0.139264219,FALSE,0.1391,0.134294519,TRUE,0.1391,2003.452055,2022.871233,19.41917808,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
233,gndbcnut,nh4f_mdl,-0.09823751,0.018071854,-0.133657692,-0.062817328,-5.435939883,1.90E-07,193.4179537,0.145265429,0.150353239,FALSE,0.0825,0.15076646,FALSE,0.0825,2005.284932,2022.953425,17.66849315,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
234,gndbhnut,nh4f_mdl,-0.082495373,0.021911674,-0.125441466,-0.03954928,-3.764905004,0.000232692,162.6015437,0.074783202,0.080459427,FALSE,0.0535,0.153047474,FALSE,0.0535,2005.284932,2022.953425,17.66849315,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
235,gndblnut,nh4f_mdl,-0.129910143,0.01358703,-0.156540232,-0.103280054,-9.561335033,1.33E-17,256.6234547,0.345910176,0.349735307,FALSE,0.0125,0.149445853,FALSE,0.0125,2005.284932,2022.953425,17.66849315,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
236,gndpcnut,nh4f_mdl,-0.134111591,0.013763178,-0.161086924,-0.107136258,-9.744231545,5.77E-18,264.9782122,0.36424304,0.368119754,FALSE,0.2771,0.152582989,TRUE,0.2771,2005.619178,2022.953425,17.33424658,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
237,grbgbnut,nh4f_mdl,-0.029791948,0.015319372,-0.059817366,0.00023347,-1.944723793,0.053463781,56.07535971,0.089917201,0.108601897,FALSE,0.1414,0.148584486,FALSE,0.1414,2002.284932,2022.953425,20.66849315,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
238,grblrnut,nh4f_mdl,0.019194462,0.01087481,-0.002119774,0.040508698,1.765038859,0.079388864,-42.02130154,0.155656825,0.177122829,FALSE,0.1798,0.149445853,TRUE,0.1798,2002.284932,2022.953425,20.66849315,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
239,grbornut,nh4f_mdl,0.011518335,0.012819479,-0.013607382,0.036644052,0.89850262,0.370348136,-26.16461524,-0.001267698,0.005319616,FALSE,-0.0438,0.158453697,FALSE,-0.0438,2004.368852,2022.953425,18.5845722,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
240,grbsqnut,nh4f_mdl,0.01226936,0.009907198,-0.007148391,0.031687111,1.238428883,0.217295087,-26.80692738,0.003170417,0.009104,FALSE,0.2746,0.15076646,TRUE,0.2746,2002.284932,2022.953425,20.66849315,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
241,gtmfmnut,nh4f_mdl,-0.063216195,0.008028504,-0.078951773,-0.047480616,-7.87396953,1.25E-13,123.6539869,0.267186124,0.280608085,FALSE,0.2629,0.126252379,TRUE,0.2629,2002.367123,2022.953425,20.58630137,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
242,gtmpcnut,nh4f_mdl,-0.050431408,0.008739355,-0.067560229,-0.033302586,-5.770609625,2.47E-08,97.87756681,0.179230254,0.191679063,FALSE,0.1802,0.126252379,TRUE,0.1802,2002.367123,2022.953425,20.58630137,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
243,gtmpinut,nh4f_mdl,-0.050416963,0.007387109,-0.064895431,-0.035938496,-6.824992387,7.62E-11,98.12891708,0.3151757,0.330770148,FALSE,0.093,0.127045595,FALSE,0.093,2002.367123,2022.953425,20.58630137,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
244,gtmssnut,nh4f_mdl,-0.054323616,0.008789402,-0.071550528,-0.037096704,-6.180581392,2.83E-09,105.9328651,0.224097463,0.237470806,FALSE,0.3306,0.127045595,TRUE,0.3306,2002.367123,2022.953425,20.58630137,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
245,hudtnnut,nh4f_mdl,0.007882235,0.009553336,-0.010841959,0.026606429,0.825076739,0.410568114,-19.39698056,0.163393702,0.186527956,FALSE,0.3041,0.153047474,TRUE,0.3041,2002.284932,2022.953425,20.66849315,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
246,hudtsnut,nh4f_mdl,-0.005870557,0.01031256,-0.026082804,0.01434169,-0.569262815,0.569981982,8.250437162,0.130775121,0.153032667,FALSE,0.207,0.153047474,TRUE,0.207,2002.284932,2022.953425,20.66849315,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
247,jacb6nut,nh4f_mdl,-0.016826522,0.016572557,-0.049308136,0.015655092,-1.015324439,0.311489184,29.22127826,0.33360598,0.363658867,FALSE,0.221,0.151214504,TRUE,0.221,2002.123288,2022.953425,20.83013699,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
248,jacb9nut,nh4f_mdl,-0.000939797,0.016647795,-0.033568875,0.031689282,-0.056451716,0.955054251,-2.815820837,0.454543441,0.481529043,FALSE,0.2467,0.152582989,TRUE,0.2467,2002.123288,2022.953425,20.83013699,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
249,jacbanut,nh4f_mdl,-0.061277921,0.011578812,-0.083971977,-0.038583866,-5.292245856,3.95E-07,118.8678226,0.181468774,0.20564041,FALSE,0.1865,0.152582989,TRUE,0.1865,2002.123288,2022.953425,20.83013699,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
250,jacnenut,nh4f_mdl,-0.045452685,0.010012221,-0.065076278,-0.025829092,-4.539720328,1.09E-05,87.99786668,0.134044007,0.150798875,FALSE,0.1786,0.151666567,TRUE,0.1786,2002.2,2022.953425,20.75342466,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
251,job09nut,nh4f_mdl,-0.114223687,0.01025565,-0.134324391,-0.094122983,-11.13763537,4.19E-22,226.815,0.427920457,0.436374553,FALSE,0.5215,0.146905512,TRUE,0.5215,2002.534247,2019.534247,17,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
252,job10nut,nh4f_mdl,-0.105879673,0.009420378,-0.124343275,-0.087416072,-11.23942964,2.06E-22,210.1020298,0.420809489,0.427169054,FALSE,0.4864,0.146905512,TRUE,0.4864,2002.534247,2019.534247,17,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
253,job19nut,nh4f_mdl,-0.141286971,0.012503209,-0.16579281,-0.116781132,-11.30005705,1.31E-22,280.9331563,0.417945215,0.421625997,FALSE,0.4139,0.146905512,TRUE,0.4139,2002.534247,2019.534247,17,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
254,job20nut,nh4f_mdl,-0.138823817,0.011729298,-0.161812819,-0.115834815,-11.83564579,3.78E-24,276.0495877,0.440434168,0.443807201,FALSE,0.4469,0.146905512,TRUE,0.4469,2002.534247,2019.534247,17,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
255,kachdnut,nh4f_mdl,0.024503755,0.011543321,0.001879262,0.047128248,2.122764768,0.035042273,-53.48340533,0.269821235,0.288574983,FALSE,0.451,0.138590382,TRUE,0.451,2002.123288,2022.953425,20.83013699,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
256,kacsdnut,nh4f_mdl,0.04199526,0.011673872,0.019114891,0.064875628,3.597371991,0.000403543,-88.83768192,0.116574845,0.131326121,FALSE,0.5082,0.135899051,TRUE,0.5082,2002.123288,2022.953425,20.83013699,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
257,kacssnut,nh4f_mdl,0.036312964,0.010948079,0.014855123,0.057770804,3.316834285,0.001078044,-77.34154501,0.091526404,0.105865298,FALSE,0.3587,0.135899051,TRUE,0.3587,2002.123288,2022.953425,20.83013699,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
