,station,parameter,Slope,std.error,conf.low,conf.high,statistic,p.value,Intercept,R2_adj,Dev_expl,model_error,ar1_start,threshold,model_refit,ar1_end,ts_start,ts_end,ts_length,n_points,Fall_estimate,Winter_estimate,Spring_estimate,Summer_estimate,Fall_p.value,Winter_p.value,Spring_p.value,Summer_p.value,Fall_std.error,Winter_std.error,Spring_std.error,Summer_std.error,sig_trend,sig_autocorr
577,marcewq,turb_median,-0.280456125,0.201640284,-0.675663818,0.114751569,-1.390873488,0.166140185,578.6699701,0.373421051,0.403102983,FALSE,0.5537,0.148584486,TRUE,4.00E-04,2007.367123,2022.953425,15.58630137,174,-0.039305337,-0.521415015,-0.428648495,-0.166803416,0.835971721,0.028476097,0.174962296,0.458426898,0.18868818,0.229182865,0.310793201,0.222848135,no,yes
578,marcwwq,turb_median,-0.933004223,0.316424094,-1.553184052,-0.312824394,-2.948587795,0.003626129,1903.673014,0.376956805,0.401017447,FALSE,0.5202,0.144490462,TRUE,-0.0464,2007.534247,2022.953425,15.41917808,184,-0.558889469,-1.197247458,-1.373868294,-0.501415751,0.088508099,0.020307252,0.003062895,0.155878881,0.321161124,0.496345809,0.437094596,0.347552644,yes,yes
579,marmbwq,turb_median,-0.826994566,0.273169461,-1.362396872,-0.291592261,-3.027404905,0.002857558,1687.760552,0.444561515,0.466293335,FALSE,0.3933,0.148159351,TRUE,0.0445,2008.038251,2022.953425,14.91517329,175,0.06712793,-1.315200712,-1.826140547,-0.226694366,0.795523552,0.002212675,0.000860357,0.386163923,0.257395311,0.402122774,0.509682581,0.258866636,yes,yes
580,marscwq,turb_median,0.193543969,0.183113386,-0.165351673,0.55243961,1.056962426,0.292818876,-381.1569995,0.117242715,0.146164035,FALSE,0.1648,0.181978087,FALSE,0.1648,2007.619178,2017.619178,10,116,0.261493251,0.022788043,-0.153338388,0.773002178,0.346903987,0.930460772,0.534354087,0.21807899,0.273153701,0.258710986,0.243612453,0.612983269,no,no
581,narncwq,turb_median,-0.01489291,0.015673648,-0.045612697,0.015826876,-0.950187862,0.343157518,32.21768592,0.256592917,0.281360656,FALSE,0.2655,0.135573544,TRUE,-0.0186,2002.2,2022.953425,20.75342466,209,0.007628823,0.015171491,-0.029795579,-0.027952964,0.694612425,0.70836213,0.065276054,0.355955446,0.019338067,0.039954102,0.015872431,0.03005182,no,yes
582,narpcwq,turb_median,0.002669685,0.008125077,-0.013255172,0.018594543,0.328573545,0.742768591,-4.37407801,0.157517589,0.179447503,FALSE,0.3458,0.125473837,TRUE,-0.0191,2002.038356,2022.953425,20.91506849,244,-0.002427661,-0.016967114,0.02293715,0.010859113,0.840811955,0.138709601,0.071913252,0.370469764,0.012032545,0.011304486,0.012520155,0.012032476,no,yes
583,nartbwq,turb_median,-0.023963292,0.011322169,-0.046154337,-0.001772248,-2.116492989,0.035345694,49.38796228,0.032197607,0.036264033,FALSE,0.3933,0.126779531,TRUE,-0.072,2002.534247,2022.953425,20.41917808,239,-0.051725307,0.000505042,-0.024410718,-0.013183799,0.000463913,0.974727633,0.110664794,0.431494455,0.013977483,0.01587114,0.015055912,0.016644791,yes,yes
584,nartswq,turb_median,-0.035091004,0.010360557,-0.055397323,-0.014784685,-3.386980391,0.0008299,71.27589213,0.086165578,0.093613677,FALSE,0.3373,0.127853953,TRUE,0.0248,2002.619178,2022.953425,20.33424658,235,-0.031317662,-0.0306406,-0.051238976,-0.020606129,0.020192361,0.091342679,0.003579405,0.055578326,0.013118103,0.017824662,0.016860351,0.01054402,yes,yes
585,niwcbwq,turb_median,0.257323739,0.051532635,0.156321631,0.358325847,4.993413226,1.14E-06,-508.058549,0.63347678,0.64643331,FALSE,0.628,0.123959006,TRUE,-0.0914,2002.038356,2022.953425,20.91506849,250,0.244729252,0.270847358,0.253469584,0.24295079,0.000717354,2.30E-07,1.33E-06,0.000377805,0.068550503,0.046501921,0.047265808,0.064542074,yes,yes
586,niwdcwq,turb_median,0.146463705,0.030152829,0.087365247,0.205562163,4.857378623,2.15E-06,-285.5924212,0.789909501,0.798325792,FALSE,0.5137,0.123959006,TRUE,-0.0018,2002.038356,2022.953425,20.91506849,250,0.105489913,0.147271932,0.168487286,0.130094482,0.064383937,2.51E-06,0.0001946,0.01060407,0.056003502,0.028356863,0.042436485,0.049313852,yes,yes
587,niwolwq,turb_median,0.140821078,0.045780307,0.051093326,0.23054883,3.076018677,0.002339894,-272.4316198,0.777043917,0.785868197,FALSE,0.5828,0.123466126,TRUE,-0.0163,2002.038356,2022.953425,20.91506849,252,0.107504566,0.191340312,0.175277847,0.090348322,0.142260254,2.00E-06,0.007618138,0.174707144,0.072313708,0.036412116,0.063502004,0.065792495,yes,yes
588,niwtawq,turb_median,-0.756714081,0.162132124,-1.074487204,-0.438940958,-4.667268053,5.07E-06,1556.34702,0.500480875,0.515606672,FALSE,0.4875,0.124207671,TRUE,-0.0218,2002.038356,2022.953425,20.91506849,249,-0.374296387,-0.69795468,-1.177514962,-0.817028725,0.001678807,0.000761356,3.77E-05,0.000525608,0.113846793,0.196728107,0.264543199,0.222923906,yes,yes
589,nocecwq,turb_median,0.180085324,0.157769675,-0.129137556,0.489308205,1.141444478,0.254979114,-350.3392354,0.054200231,0.067701345,FALSE,0.1653,0.133668434,TRUE,-0.044,2002.038356,2021.871233,19.83287671,215,0.087811055,0.098635121,0.315461932,0.207948435,0.309573635,0.447025094,0.416983089,0.538045908,0.085557262,0.128752397,0.385676068,0.335330589,no,yes
590,noclcwq,turb_median,-0.076436026,0.02541328,-0.12624514,-0.026626913,-3.007719832,0.002943524,159.0219857,0.417401853,0.433925165,FALSE,0.2676,0.130955602,TRUE,0.0244,2002.2,2022.953425,20.75342466,224,-0.016622668,-0.08040778,-0.137667112,-0.083522821,0.630743222,0.017197259,0.007455834,0.060102031,0.03439823,0.032688822,0.049397617,0.043493646,yes,yes
591,nocrcwq,turb_median,-0.192176895,0.03625593,-0.263237212,-0.121116578,-5.300564495,2.77E-07,393.5446819,0.524529924,0.537705407,FALSE,0.2375,0.129236198,TRUE,0.0119,2002.038356,2022.953425,20.91506849,230,-0.1363482,-0.11083255,-0.222218581,-0.288402007,0.007390708,0.161389457,0.000743924,2.10E-06,0.048979446,0.078057525,0.062265362,0.054731923,yes,yes
592,noczbwq,turb_median,0.62920922,0.353670232,-0.063971698,1.322390137,1.779084477,0.076607773,-1242.896778,0.16153196,0.177012285,FALSE,0.2724,0.130664266,TRUE,-0.0144,2002.2,2022.953425,20.75342466,225,-0.065766811,0.421687839,1.679002849,0.428352935,0.679433242,0.066437534,0.086873511,0.278150977,0.158334486,0.225099272,0.963443652,0.390685837,no,yes
593,owcbrwq,turb_median,-1.47223494,0.856699395,-3.1513349,0.20686502,-1.718496533,0.087425481,2983.20404,0.010678369,0.016144572,FALSE,0.0624,0.145282196,FALSE,0.0624,2002.2,2022.871233,20.67123288,182,-1.846513747,0.362277383,-1.830926603,-1.228683929,0.102078695,0.235676922,0.324692723,0.475537714,1.109519631,0.285087367,1.842724067,1.710666125,no,no
594,owcdrwq,turb_median,0.141157768,0.152294711,-0.15733438,0.439649917,0.926872428,0.355628741,-266.1107803,0.241212124,0.265446543,FALSE,0.1258,0.164476524,FALSE,0.1258,2007.70411,2022.953425,15.24931507,142,0.310138282,-0.197699476,-0.074595785,0.318798595,0.166442438,0.719188649,0.850296573,0.130048022,0.22024325,0.524483169,0.392800842,0.206639916,no,no
595,owcolwq,turb_median,-1.734575254,0.260991098,-2.246108408,-1.223042101,-6.646108872,3.18E-10,3527.658439,0.49096615,0.507686495,FALSE,0.3516,0.140355936,TRUE,0.0486,2002.284932,2022.953425,20.66849315,195,-0.62487139,-0.920602651,-2.967510977,-1.620241404,0.013551613,0.429111091,2.21E-11,6.14E-06,0.245091295,1.117127774,0.361742684,0.32722292,yes,yes
596,owcwmwq,turb_median,-2.507914588,0.40074921,-3.293368606,-1.72246057,-6.258064963,2.52E-09,5087.262481,0.277639843,0.290594488,FALSE,0.1432,0.140355936,TRUE,-0.043,2002.2,2022.953425,20.75342466,195,-1.681338745,-1.029248643,-3.707790893,-2.838721708,0.000262519,0.185356533,5.19E-06,0.0003576,0.431441143,0.735953112,0.737011008,0.750755028,yes,yes
597,pdbbpwq,turb_median,-0.048300158,0.011204683,-0.070260934,-0.026339383,-4.310711692,2.39E-05,99.46116817,0.50966371,0.526256569,FALSE,0.1549,0.124962739,TRUE,1.00E-04,2002.038356,2022.953425,20.91506849,246,-0.066738126,-0.05311988,-0.016767131,-0.052160536,0.032043832,0.047719554,0.30886137,0.000604526,0.030404581,0.026280417,0.016337159,0.014377334,yes,yes
598,pdbbywq,turb_median,-0.023783363,0.010513208,-0.044388872,-0.003177854,-2.262236498,0.02458531,50.26384836,0.353804862,0.374798914,FALSE,0.2702,0.124709522,TRUE,-0.0032,2002.038356,2022.953425,20.91506849,247,-0.040410814,-0.009054331,0.001877384,-0.041552355,0.083425482,0.668117544,0.901874408,0.000414858,0.022948057,0.021011203,0.015163679,0.011124205,yes,yes
599,pdbgswq,turb_median,0.014057795,0.011578,-0.008634669,0.036750258,1.214181587,0.226339789,-26.96800485,0.03082773,0.044451074,FALSE,0.4389,0.147737844,TRUE,-0.0095,2003.284932,2022.70411,19.41917808,176,-0.005341775,0.000814398,0.018133481,0.025991262,0.747364278,0.955025707,0.21642325,0.125421278,0.016460018,0.014350246,0.014472674,0.016638316,no,yes
600,rkbfbwq,turb_median,-0.252781733,0.057820859,-0.366108533,-0.139454932,-4.371808693,1.83E-05,517.3390168,0.181367831,0.19252326,FALSE,0.4628,0.124962739,TRUE,-0.0404,2002.038356,2022.953425,20.91506849,246,-0.316618278,-0.166300782,-0.183392547,-0.344070229,1.68E-07,0.004228237,0.039494939,0.000255334,0.053490877,0.055879738,0.087125836,0.088399291,yes,yes
601,rkbfuwq,turb_median,-0.029384202,0.03338938,-0.094826185,0.036057781,-0.88004633,0.37973542,66.1130777,0.143625768,0.163208182,FALSE,0.4324,0.126252379,TRUE,0.0027,2002.038356,2022.953425,20.91506849,241,-0.045701943,0.005230061,-0.010734802,-0.075679224,0.342246796,0.916966651,0.776602467,0.086432874,0.047719339,0.049951412,0.03765611,0.043403325,no,yes
602,rkblhwq,turb_median,-0.209816414,0.040298253,-0.288799538,-0.130833289,-5.206588317,4.20E-07,431.1126243,0.378823154,0.394812015,FALSE,0.3381,0.125991257,TRUE,-4.00E-04,2002.038356,2022.953425,20.91506849,242,-0.168216895,-0.084240734,-0.239805067,-0.366921793,0.001609428,0.244635736,0.001052525,2.62E-10,0.05090879,0.071669598,0.069577555,0.047957484,yes,yes
603,rkbmbwq,turb_median,-0.094026475,0.053816741,-0.199505349,0.011452399,-1.747160324,0.081894995,199.652249,0.18807931,0.211331192,FALSE,0.5401,0.124709522,TRUE,0.0286,2002.038356,2022.953425,20.91506849,247,-0.17133698,-0.095030388,0.009156823,-0.101157183,0.000979586,0.206382366,0.908371566,0.05848441,0.049421229,0.074393677,0.07921361,0.052461137,no,yes
604,sapcawq,turb_median,0.52834146,0.137841799,0.258176499,0.798506422,3.832955343,0.00016793,-1047.092606,0.263215707,0.276548359,FALSE,0.5554,0.134610879,TRUE,-0.1014,2004.704918,2022.953425,18.24850662,212,0.409430967,0.557419715,0.722274488,0.676303033,0.010213053,7.33E-05,3.78E-05,0.001000558,0.15348086,0.129392143,0.159702952,0.193695363,yes,yes
605,sapdcwq,turb_median,0.481712879,0.168770856,0.150928079,0.812497678,2.854242077,0.004743186,-952.5932758,0.270697985,0.295656249,FALSE,0.5129,0.132140745,TRUE,0.099,2004.286885,2022.953425,18.66653941,220,0.742138712,0.307962429,0.307732732,0.719738646,0.015325248,0.002755789,0.01926578,0.005372186,0.296356898,0.097962719,0.127478959,0.247906778,yes,yes
606,saphdwq,turb_median,-0.249971704,0.260613011,-0.760763819,0.260820412,-0.959168165,0.338577235,513.4428349,0.080874103,0.097886174,FALSE,0.4042,0.133668434,TRUE,0.0977,2002.038356,2022.953425,20.91506849,215,-0.065836146,0.006185219,-0.463807463,-0.780992498,0.633471391,0.947860664,0.320450251,0.220578177,0.137252155,0.094128979,0.462366876,0.629732499,no,yes
607,sapldwq,turb_median,0.001389925,0.170136622,-0.332071727,0.334851576,0.008169462,0.993488745,23.84308255,-0.004209863,-0.000364534,FALSE,0.4411,0.127582788,TRUE,0.001,2002.367123,2022.953425,20.58630137,236,0.036050866,0.289530913,0.118834369,-0.148614746,0.870357273,0.170534597,0.668154217,0.498899194,0.219901023,0.208496694,0.275771126,0.218415749,no,yes
608,sfbccwq,turb_median,0.645711427,0.530472332,-0.393995239,1.685418093,1.217238653,0.224964622,-1252.568066,0.224055589,0.259026724,FALSE,0.5228,0.135899051,TRUE,-0.0355,2005.2,2022.953425,17.75342466,208,1.191069082,-0.389539366,-0.150966587,1.520237835,0.190483577,0.608726543,0.788752307,0.007834984,0.897697416,0.756086514,0.560314693,0.549589291,no,yes
609,sfbfmwq,turb_median,-0.663319047,0.38451551,-1.416955598,0.090317505,-1.725077478,0.086392449,1380.81672,0.479136274,0.498477905,FALSE,0.6027,0.149445853,TRUE,0.1443,2008.368852,2022.953425,14.5845722,172,-0.003552254,-0.56049695,-1.059882389,-0.931864802,0.988820316,0.281703053,0.031211287,0.032159033,0.252043273,0.51363962,0.474203589,0.420502843,no,yes
610,sfbgcwq,turb_median,-1.279402258,0.47045207,-2.201471371,-0.357333145,-2.719516696,0.00720429,2621.34621,0.237320955,0.258276147,FALSE,0.5563,0.146494586,TRUE,-0.0464,2006.038356,2022.953425,16.91506849,179,-0.593363408,-1.709636134,-2.408146777,-0.687541837,0.082157611,0.011092867,0.000345108,0.237028294,0.333547713,0.643383333,0.615401754,0.573708419,yes,yes
611,sfbsmwq,turb_median,-1.181404466,0.365691657,-1.898146943,-0.464661989,-3.230602732,0.001494829,2420.905055,0.475137725,0.494145284,FALSE,0.5837,0.150322376,TRUE,0.1649,2008.368852,2022.953425,14.5845722,170,-0.368549469,-1.092131389,-2.088593873,-1.278280172,0.068461828,0.030765917,0.000312231,0.002937131,0.197083187,0.487259076,0.527947533,0.404728415,yes,yes
612,soschwq,turb_median,-0.027553012,0.029184164,-0.084752922,0.029646898,-0.944108315,0.346169131,59.04877343,-0.000749197,0.00377088,FALSE,0.1893,0.132745511,TRUE,0.0876,2002.367123,2022.953425,20.58630137,218,0.002578938,-0.034769455,0.002380134,-0.058946701,0.952354873,0.472303852,0.942517965,0.398464297,0.042969317,0.048009295,0.032849917,0.069236975,no,yes
613,sosvawq,turb_median,0.078481437,0.043221133,-0.006230426,0.163193301,1.815811674,0.07064191,-153.3175526,0.019410074,0.023447884,FALSE,0.2848,0.125731748,TRUE,-0.0063,2002.038356,2022.953425,20.91506849,243,0.024766266,0.035762396,0.101910559,0.145121475,0.804974211,0.355475175,0.120304921,0.007674215,0.099828768,0.038408989,0.06466773,0.05253498,no,yes
614,soswiwq,turb_median,0.174921281,0.071163479,0.035443426,0.314399137,2.458020375,0.014688477,-344.0934573,0.075767304,0.084889637,FALSE,0.3628,0.126515131,TRUE,0.0085,2002.038356,2022.953425,20.91506849,240,0.258990461,-0.086689599,0.303656656,0.35529546,3.70E-05,0.54457848,8.54E-05,0.001414643,0.057786007,0.142232467,0.072046248,0.10597795,yes,yes
615,tjrbrwq,turb_median,-0.21842266,0.071866575,-0.359278558,-0.077566761,-3.039280227,0.002681995,444.4377338,0.098440271,0.116073723,FALSE,0.1202,0.135573544,FALSE,0.1202,2004.953552,2022.953425,17.99987274,209,-0.340653075,-0.415827009,-0.025538112,-0.112930047,0.097001407,0.042989778,0.504162216,0.006897754,0.201561276,0.200129389,0.037962465,0.040034623,yes,no
616,tjroswq,turb_median,-0.233954289,0.078905706,-0.388606631,-0.079301947,-2.964985683,0.003345883,477.3501356,0.110995578,0.122523564,FALSE,0.3029,0.128126854,TRUE,0.0145,2002.038356,2022.953425,20.91506849,234,-0.142321847,-0.563624685,-0.188507008,-0.074249499,0.09705692,0.004723975,0.012423223,0.213538979,0.08438499,0.191519732,0.073013183,0.058999966,yes,yes
617,tjrprwq,turb_median,-0.827578892,0.115616261,-1.0541826,-0.600975185,-7.157980074,6.92E-11,1679.918142,0.412790827,0.432461458,FALSE,0.1354,0.17460747,FALSE,0.1354,2012.122951,2022.953425,10.83047384,126,-0.603005857,-0.610664184,-1.350127166,-0.749492642,1.84E-07,8.53E-05,0.002680619,0.000331602,0.090373601,0.13453363,0.409863361,0.184195595,yes,no
618,tjrsbwq,turb_median,-0.721007464,0.076632632,-0.871204663,-0.570810266,-9.408621975,3.29E-17,1461.635037,0.63472704,0.64836319,FALSE,0.4045,0.146494586,TRUE,-0.0379,2008.038251,2022.953425,14.91517329,179,-0.540846952,-0.78927956,-0.746802942,-0.737977667,9.41E-09,1.38E-07,1.90E-06,1.51E-08,0.076241289,0.125450552,0.135117524,0.106138796,yes,yes
619,welhtwq,turb_median,-0.023763118,0.018977164,-0.060957676,0.013431441,-1.252195375,0.212094929,50.01489603,0.110419422,0.12849698,FALSE,0.1415,0.142945065,FALSE,0.1415,2002.284932,2022.953425,20.66849315,188,-0.028416727,-0.09464925,-0.049549712,0.015358184,0.548079036,0.555813838,0.013626998,0.613539459,0.047023529,0.151768577,0.019473066,0.030251742,no,no
620,welinwq,turb_median,-0.029343357,0.051544558,-0.130368833,0.07168212,-0.569281372,0.569734378,62.70670308,0.000113724,0.006824162,FALSE,0.1285,0.130087379,FALSE,0.1285,2002.038356,2022.953425,20.91506849,227,0.157783938,-0.175544535,-0.057508128,-0.032837494,0.240092945,0.180154174,0.370163335,0.486457416,0.132909999,0.129310829,0.063635622,0.046853281,no,no
621,wellmwq,turb_median,0.060468399,0.034310049,-0.006778062,0.127714859,1.762410726,0.079814667,-117.6487012,0.089427066,0.108749395,FALSE,0.3063,0.149013302,TRUE,0.072,2002.284932,2022.953425,20.66849315,173,0.121981805,NA,-0.015313558,0.115518443,0.05195875,NA,0.641570853,0.028515082,0.061266378,NA,0.032724461,0.051356808,no,yes
622,welsmwq,turb_median,0.259366989,0.046729437,0.167778975,0.350955003,5.550398308,1.18E-07,-517.5256992,0.211289746,0.227835685,FALSE,0.1279,0.153989314,FALSE,0.1279,2004.286885,2022.953425,18.66653941,162,0.611180314,NA,0.051232592,0.131099464,4.32E-06,NA,0.241062704,0.005956693,0.118521591,NA,0.043182438,0.045750226,yes,no
623,wkbfrwq,turb_median,-0.083238226,0.072035635,-0.224425476,0.057949025,-1.155514562,0.249385349,181.1422385,0.155646431,0.177417539,FALSE,0.3106,0.142566402,TRUE,0.0282,2002.038356,2022.953425,20.91506849,189,-0.129570106,-0.130005883,-0.148857399,0.013461308,0.268162356,0.233549373,0.243848015,0.890081212,0.115533799,0.107697518,0.126054607,0.096865485,no,yes
624,wkbmbwq,turb_median,-0.688538961,0.138745336,-0.960474823,-0.416603099,-4.962609763,1.65E-06,1405.228281,0.221531337,0.239685592,FALSE,0.0701,0.146494586,FALSE,0.0701,2003.367123,2022.953425,19.58630137,179,-0.289752334,-0.97188973,-0.88118844,-0.656205189,0.021764339,0.050873399,0.001620223,0.000138709,0.12158334,0.482794302,0.262660085,0.157192509,yes,no
625,wkbmrwq,turb_median,-0.517216088,0.132020874,-0.775972246,-0.25845993,-3.91768417,0.000130366,1061.209092,0.32832944,0.350918596,FALSE,0.4191,0.149013302,TRUE,0.0136,2003.367123,2022.953425,19.58630137,173,-0.415979728,-0.532888634,-0.618180288,-0.547855703,0.013659845,0.004652657,0.005329569,0.00333357,0.160410302,0.177468037,0.211095568,0.176727793,yes,yes
626,wkbwbwq,turb_median,-0.32631049,0.154698395,-0.629513772,-0.023107207,-2.10933339,0.03628911,674.664975,0.103374489,0.12159466,FALSE,0.0599,0.143711532,FALSE,0.0599,2002.038356,2022.953425,20.91506849,186,-0.141227709,-0.338241126,-0.429747808,-0.385250161,0.300623749,0.429091945,0.120866096,0.260772413,0.134795991,0.423972902,0.271689002,0.338265717,yes,no
627,wqbcrwq,turb_median,-0.020434697,0.024375685,-0.068210163,0.027340768,-0.838322979,0.40288104,43.6100254,0.368519444,0.393523194,FALSE,0.2455,0.137562504,TRUE,0.0498,2002.452055,2021.70411,19.25205479,203,0.001334731,0.040351182,0.028210241,-0.085387544,0.968734877,0.617975525,0.275446399,0.050774918,0.033896023,0.080121714,0.025588947,0.042805824,no,yes
628,wqbmhwq,turb_median,0.069963463,0.01757571,0.035515705,0.104411222,3.980690566,9.12E-05,-138.4584872,0.114564737,0.127948494,FALSE,0.1196,0.125473837,FALSE,0.1196,2002.038356,2022.953425,20.91506849,244,0.03761826,0.04775239,0.135265298,0.063861295,0.261477469,0.179204636,0.004795041,0.012519233,0.033174302,0.035113667,0.046173905,0.024816535,yes,no
629,wqbmpwq,turb_median,0.018360468,0.015210897,-0.011452342,0.048173277,1.207060199,0.228966865,-35.71301643,0.002480039,0.007901476,FALSE,0.0825,0.144099418,FALSE,0.0825,2002.038356,2022.953425,20.91506849,185,0.012817602,-0.151896208,0.042075126,0.047308299,0.483188366,0.445341064,0.017461678,0.000716579,0.018153798,0.194401632,0.017102673,0.013224562,no,no
630,wqbslwq,turb_median,0.105466649,0.044458957,0.018328695,0.192604603,2.372225006,0.0188122,-210.8545616,0.131657892,0.156296355,FALSE,0.6801,0.148584486,TRUE,0.0633,2002.367123,2022.953425,20.58630137,174,0.177813387,-0.040034771,0.055898716,0.14120871,0.005784513,0.37932579,0.005601948,0.003143338,0.061718445,0.043024119,0.019250843,0.045882737,yes,yes
631,acefcwq,do_proportion_below2,0.000631719,0.017534087,-0.03373446,0.034997899,0.036028076,0.971291348,-6.465413106,0.090897724,0.240621769,FALSE,0.4739,0.127853953,TRUE,0.0528,2002.786301,2022.953425,20.16712329,235,-0.008830836,NA,0.007717655,0.025469049,0.672573538,NA,0.733476564,0.259251182,0.020895521,NA,0.022665349,0.022575686,no,yes
632,acemcwq,do_proportion_below2,-0.004913424,0.013665254,-0.031696829,0.021869981,-0.359555995,0.719512541,3.689801616,0.045650675,0.193300286,FALSE,0.2549,0.12840151,TRUE,-0.0027,2002.786301,2022.953425,20.16712329,233,-0.003125371,NA,-0.005182133,0.006080364,0.881237362,NA,0.818804303,0.790482356,0.020919367,NA,0.02262119,0.022885674,no,yes
633,acespwq,do_proportion_below2,0.032433297,0.016516268,6.20E-05,0.064804587,1.96371832,0.050770142,-69.83953553,0.402680206,0.691624769,FALSE,0.5486,0.126779531,TRUE,-0.0489,2002.038356,2022.953425,20.91506849,239,-0.007412266,7.57E-05,0.017874556,0.10572179,0.72313918,0.997190234,0.393986087,5.04E-09,0.020922854,0.021504131,0.020969414,0.018084809,no,yes
634,apacpwq,do_proportion_below2,-0.008684782,0.01903319,-0.045989149,0.028619586,-0.456296682,0.648584692,10.94886371,0.002252005,0.042242856,FALSE,0.5909,0.124962739,TRUE,-0.0038,2002.038356,2022.953425,20.91506849,246,-0.013988021,-0.0032635,-0.011008993,-0.003117335,0.503159939,0.880890588,0.596845235,0.88266991,0.02089242,0.021779847,0.020813207,0.021122232,no,yes
635,apadbwq,do_proportion_below2,0.01223945,0.013205652,-0.013643153,0.038122053,0.926834177,0.354978745,-30.91920664,0.069051443,0.140820092,FALSE,0.2427,0.127582788,TRUE,-0.0048,2002.038356,2022.953425,20.91506849,236,-0.001286522,0.005309682,0.032048301,0.004706324,0.953220455,0.807139505,0.141149283,0.827254895,0.021930682,0.021750481,0.021778976,0.021566521,no,yes
636,apaebwq,do_proportion_below2,0.032445564,0.015312376,0.002433859,0.062457268,2.118911189,0.035231089,-68.47674718,0.227690138,0.337702833,FALSE,0.3471,0.130664266,TRUE,-0.0148,2002.038356,2022.953425,20.91506849,225,-0.00691701,-0.008145278,-0.010981396,0.147464816,0.764510287,0.713172845,0.626057094,1.66E-11,0.023090311,0.022158101,0.022535927,0.021900781,yes,yes
637,apaeswq,do_proportion_below2,-0.011198712,0.016430162,-0.043401238,0.021003815,-0.681594712,0.496196597,19.66711077,0.343973166,0.409350584,FALSE,0.436,0.128126854,TRUE,0.022,2002.038356,2022.953425,20.91506849,234,-0.060839351,-0.048510778,-0.001787859,0.056621683,0.009732104,0.028648846,0.937370625,0.013443784,0.023533664,0.0221684,0.022753513,0.022907142,no,yes
638,cbmipwq,do_proportion_below2,-0.001286392,0.010606466,-0.022074683,0.019501899,-0.121283728,0.9035722,-6.115933201,-0.004342235,0.000297803,FALSE,-0.0057,0.12867794,FALSE,-0.0057,2003.284932,2022.953425,19.66849315,232,-0.005387571,NA,NA,-0.000293929,0.809517862,NA,NA,0.989523938,0.022350608,NA,NA,0.022385739,no,no
639,cbmmcwq,do_proportion_below2,-0.060782915,0.016994805,-0.094092119,-0.02747371,-3.576558606,0.000443257,118.6281964,0.416320638,0.625356781,FALSE,0.4129,0.140355936,TRUE,0.0871,2003.284932,2022.953425,19.66849315,195,-0.041796975,NA,-0.014075565,-0.171314168,0.065435756,NA,0.543016014,2.69E-16,0.022687765,NA,0.023140761,0.020926524,yes,yes
640,cbmocwq,do_proportion_below2,0.006848183,0.0178486,-0.02813443,0.041830797,0.38368182,0.701671443,-18.22906405,0.002190014,0.089180822,FALSE,0.4017,0.145282196,TRUE,0.1064,2003.284932,2022.953425,19.66849315,182,-0.013318546,-0.012814823,0.003536186,0.045001395,0.56710189,0.766830237,0.877990579,0.055869252,0.023270953,0.043216871,0.023034488,0.023535628,no,yes
641,cbmrrwq,do_proportion_below2,-0.00359505,0.005594518,-0.014560104,0.007370003,-0.642602342,0.521119447,-2.902970416,-0.002648888,0.001791548,FALSE,-0.0101,0.12840151,FALSE,-0.0101,2003.284932,2022.953425,19.66849315,233,NA,NA,NA,-0.004646397,NA,NA,NA,0.83534833,NA,NA,NA,0.022354878,no,no
642,cbvcbwq,do_proportion_below2,-0.00527376,0.012629136,-0.030026412,0.019478892,-0.417586758,0.676619539,2.147738979,-0.002890152,0.001763093,FALSE,0.2667,0.125473837,TRUE,0.0073,2002.038356,2022.953425,20.91506849,244,NA,NA,-0.016461918,-9.70E-05,NA,NA,0.429004854,0.996275711,NA,NA,0.020814272,0.020787036,no,yes
643,cbvgiwq,do_proportion_below2,-0.007259596,0.018101357,-0.042737604,0.028218412,-0.401052573,0.688726742,7.243928948,-0.002300025,0.004511292,FALSE,0.546,0.123959006,TRUE,0.0754,2002.038356,2022.953425,20.91506849,250,NA,NA,-0.014201373,-0.009997901,NA,NA,0.494352029,0.631146308,NA,NA,0.020780369,0.020824012,no,yes
644,cbvtcwq,do_proportion_below2,-0.009389313,0.015546619,-0.039860126,0.0210815,-0.603945652,0.546440643,12.32154324,0.03879485,0.166532088,FALSE,0.427,0.123959006,TRUE,0.0366,2002.038356,2022.953425,20.91506849,250,-0.002393614,NA,0.004469431,-0.011625844,0.90837286,NA,0.829980439,0.576169247,0.020797547,NA,0.020814512,0.020797984,no,yes
645,delblwq,do_proportion_below2,-0.015525568,0.013429292,-0.041846497,0.01079536,-1.1560973,0.248807778,26.37875582,0.057400068,0.275450688,FALSE,0.2657,0.125731748,TRUE,-0.0118,2002.038356,2022.953425,20.91506849,243,-0.014780871,NA,-0.014926646,-0.048988719,0.486829191,NA,0.478776422,0.020891382,0.021256404,NA,0.02107474,0.021207773,no,yes
646,deldswq,do_proportion_below2,0.002983083,0.017517208,-0.031350014,0.037316179,0.170294424,0.864923205,-8.878082802,0.245888719,0.3639318,FALSE,0.4677,0.125217506,TRUE,0.0586,2002.123288,2022.953425,20.83013699,245,0.0084202,NA,-0.005220725,0.00478058,0.687626185,NA,0.806061032,0.840843612,0.020941676,NA,0.021264755,0.023805946,no,yes
